year,departamento,municipio,total,hombres,mujeres,indeterminado
2021,17 Caldas,17444 Marquetalia,149,79,70,0
2021,17 Caldas,17446 Marulanda,17,5,12,0
2021,17 Caldas,17486 Neira,176,82,94,0
2021,17 Caldas,17495 Norcasia,84,51,33,0
2021,17 Caldas,17513 Pácora,106,50,56,0
2021,17 Caldas,17524 Palestina,171,90,81,0
2021,17 Caldas,17541 Pensilvania,163,83,80,0
2021,17 Caldas,17614 Riosucio,462,223,239,0
2021,17 Caldas,17616 Risaralda,100,48,52,0
2021,17 Caldas,17653 Salamina,134,82,52,0
2021,17 Caldas,17662 Samaná,145,72,73,0
2021,17 Caldas,17665 San José,52,29,23,0
2021,17 Caldas,17777 Supía,329,164,165,0
2021,17 Caldas,17867 Victoria,73,36,37,0
2021,17 Caldas,17873 Villamaría,452,236,216,0
2021,17 Caldas,17877 Viterbo,100,54,46,0
2021,18 Caquetá,18001 Florencia,2648,1384,1264,0
2021,18 Caquetá,18029 Albania,68,40,28,0
2021,18 Caquetá,18094 Belén de Los Andaquíes,167,78,89,0
2021,18 Caquetá,18150 Cartagena del Chairá,633,317,309,7
2021,18 Caquetá,18205 Curillo,146,75,71,0
2021,18 Caquetá,18247 El Doncello,262,134,128,0
2021,18 Caquetá,18256 El Paujil,230,124,106,0
2021,18 Caquetá,18410 La Montañita,196,97,99,0
2021,18 Caquetá,18460 Milán,158,72,85,1
2021,18 Caquetá,18479 Morelia,64,33,31,0
2021,18 Caquetá,18592 Puerto Rico,402,202,200,0
2021,18 Caquetá,18610 San José del Fragua,247,133,114,0
2021,18 Caquetá,18753 San Vicente del Caguán,1064,551,513,0
2021,18 Caquetá,18756 Solano,191,97,93,1
2021,18 Caquetá,18785 Solita,126,65,61,0
2021,18 Caquetá,18860 Valparaíso,61,22,39,0
2021,19 Cauca,19001 Popayán,3466,1791,1674,1
2021,19 Cauca,19022 Almaguer,208,126,82,0
2021,19 Cauca,19050 Argelia,410,205,205,0
2021,19 Cauca,19075 Balboa,251,129,122,0
2021,19 Cauca,19100 Bolívar,363,177,185,1
2021,19 Cauca,19110 Buenos Aires,362,196,166,0
2021,19 Cauca,19130 Cajibío,471,225,246,0
2021,19 Cauca,19137 Caldono,858,438,420,0
2021,19 Cauca,19142 Caloto,368,184,184,0
2021,19 Cauca,19212 Corinto,398,205,193,0
2021,19 Cauca,19256 El Tambo,552,284,268,0
2021,19 Cauca,19290 Florencia,67,29,38,0
2021,19 Cauca,19300 Guachené,301,152,149,0
2021,19 Cauca,19318 Guapi,354,186,168,0
2021,19 Cauca,19355 Inzá,484,239,245,0
2021,19 Cauca,19364 Jambaló,307,164,143,0
2021,19 Cauca,19392 La Sierra,108,50,58,0
2021,19 Cauca,19397 La Vega,160,73,87,0
2021,19 Cauca,19418 López,107,61,46,0
2021,19 Cauca,19450 Mercaderes,147,72,75,0
2021,19 Cauca,19455 Miranda,326,161,165,0
2021,19 Cauca,19473 Morales,620,303,317,0
2021,19 Cauca,19513 Padilla,112,58,54,0
2021,19 Cauca,19517 Paéz,820,414,406,0
2021,19 Cauca,19532 Patía,476,239,237,0
2021,19 Cauca,19533 Piamonte,138,69,69,0
2021,19 Cauca,19548 Piendamó,499,260,239,0
2021,19 Cauca,19573 Puerto Tejada,620,334,286,0
2021,19 Cauca,19585 Puracé,194,102,92,0
2021,19 Cauca,19622 Rosas,91,46,45,0
2021,19 Cauca,19693 San Sebastián,82,38,44,0
2021,19 Cauca,19698 Santander de Quilichao,1610,843,766,1
2021,19 Cauca,19701 Santa Rosa,51,28,23,0
2021,19 Cauca,19743 Silvia,479,254,225,0
2021,19 Cauca,19760 Sotará,101,47,54,0
2021,19 Cauca,19780 Suárez,394,193,201,0
2021,19 Cauca,19785 Sucre,78,37,41,0
2021,19 Cauca,19807 Timbío,367,212,155,0
2021,19 Cauca,19809 Timbiquí,290,151,139,0
2021,19 Cauca,19821 Toribío,578,301,277,0
2021,19 Cauca,19824 Totoró,360,175,185,0
2021,19 Cauca,19845 Villa Rica,291,149,142,0
2021,20 Cesar,20001 Valledupar,9570,4993,4576,1
2021,20 Cesar,20011 Aguachica,2007,1051,956,0
2021,20 Cesar,20013 Agustín Codazzi,1475,757,718,0
2021,20 Cesar,20032 Astrea,464,217,247,0
2021,20 Cesar,20045 Becerril,485,245,240,0
2021,20 Cesar,20060 Bosconia,1017,519,498,0
2021,20 Cesar,20175 Chimichagua,681,342,339,0
2021,20 Cesar,20178 Chiriguaná,708,338,370,0
2021,20 Cesar,20228 Curumaní,801,415,385,1
2021,20 Cesar,20238 El Copey,593,315,278,0
2021,20 Cesar,20250 El Paso,949,508,441,0
2021,20 Cesar,20295 Gamarra,253,132,121,0
2021,20 Cesar,20310 González,26,14,12,0
2021,20 Cesar,20383 La Gloria,212,99,113,0
2021,20 Cesar,20400 La Jagua de Ibirico,853,446,407,0
2021,20 Cesar,20443 Manaure,191,103,88,0
2021,20 Cesar,20517 Pailitas,362,189,173,0
2021,20 Cesar,20550 Pelaya,449,232,217,0
2021,20 Cesar,20570 Pueblo Bello,687,363,324,0
2021,20 Cesar,20614 Río de Oro,140,70,70,0
2021,20 Cesar,20621 La Paz,445,240,205,0
2021,20 Cesar,20710 San Alberto,468,240,228,0
2021,20 Cesar,20750 San Diego,282,142,140,0
2021,20 Cesar,20770 San Martín,406,219,187,0
2021,20 Cesar,20787 Tamalameque,282,140,142,0
2021,23 Córdoba,23001 Montería,7231,3618,3613,0
2021,23 Córdoba,23068 Ayapel,833,416,416,1
2021,23 Córdoba,23079 Buenavista,296,153,143,0
2021,23 Córdoba,23090 Canalete,281,136,145,0
2021,23 Córdoba,23162 Cereté,1240,621,619,0
2021,23 Córdoba,23168 Chimá,147,79,68,0
2021,23 Córdoba,23182 Chinú,504,268,236,0
2021,23 Córdoba,23189 Ciénaga de Oro,771,373,398,0
2021,23 Córdoba,23300 Cotorra,224,115,109,0
2021,23 Córdoba,23350 La Apartada,184,96,88,0
2021,23 Córdoba,23417 Lorica,1946,1000,945,1
2021,23 Córdoba,23419 Los Córdobas,233,109,124,0
2021,23 Córdoba,23464 Momil,228,124,104,0
2021,23 Córdoba,23466 Montelíbano,1414,723,691,0
2021,23 Córdoba,23500 Moñitos,455,225,230,0
2021,23 Córdoba,23555 Planeta Rica,1004,517,487,0
2021,23 Córdoba,23570 Pueblo Nuevo,396,208,188,0
2021,23 Córdoba,23574 Puerto Escondido,308,173,135,0
2021,23 Córdoba,23580 Puerto Libertador,804,386,418,0
2021,23 Córdoba,23586 Purísima,224,109,115,0
2021,23 Córdoba,23660 Sahagún,1307,698,609,0
2021,23 Córdoba,23670 San Andrés Sotavento,628,329,299,0
2021,23 Córdoba,23672 San Antero,514,259,255,0
2021,23 Córdoba,23675 San Bernardo del Viento,507,263,244,0
2021,23 Córdoba,23678 San Carlos,321,143,178,0
2021,23 Córdoba,23682 San José de Ure,139,61,78,0
2021,23 Córdoba,23686 San Pelayo,458,237,221,0
2021,23 Córdoba,23807 Tierralta,2009,1048,961,0
2021,23 Córdoba,23815 Tuchín,753,363,390,0
2021,23 Córdoba,23855 Valencia,616,304,312,0
2021,25 Cundinamarca,25001 Agua de Dios,97,49,48,0
2021,25 Cundinamarca,25019 Albán,45,21,24,0
2021,25 Cundinamarca,25035 Anapoima,135,70,65,0
2021,25 Cundinamarca,25040 Anolaima,127,67,60,0
2021,25 Cundinamarca,25053 Arbeláez,78,41,37,0
2021,25 Cundinamarca,25086 Beltrán,17,11,6,0
2021,25 Cundinamarca,25095 Bituima,9,5,4,0
2021,25 Cundinamarca,25099 Bojacá,103,51,52,0
2021,25 Cundinamarca,25120 Cabrera,53,30,23,0
2021,25 Cundinamarca,25123 Cachipay,85,39,46,0
2021,25 Cundinamarca,25126 Cajicá,890,446,444,0
2021,25 Cundinamarca,25148 Caparrapí,93,53,40,0
2021,25 Cundinamarca,25151 Cáqueza,199,108,91,0
2021,25 Cundinamarca,25154 Carmen de Carupa,71,40,31,0
2021,25 Cundinamarca,25168 Chaguaní,19,10,9,0
2021,25 Cundinamarca,25175 Chía,1335,674,661,0
2021,25 Cundinamarca,25178 Chipaque,118,56,62,0
2021,25 Cundinamarca,25181 Choachí,100,52,48,0
2021,25 Cundinamarca,25183 Chocontá,301,161,140,0
2021,25 Cundinamarca,25200 Cogua,247,138,108,1
2021,25 Cundinamarca,25214 Cota,331,154,177,0
2021,25 Cundinamarca,25224 Cucunubá,80,42,38,0
2021,25 Cundinamarca,25245 El Colegio,177,82,95,0
2021,25 Cundinamarca,25258 El Peñón,26,7,19,0
2021,25 Cundinamarca,25260 El Rosal,432,222,210,0
2021,25 Cundinamarca,25269 Facatativá,1729,890,839,0
2021,25 Cundinamarca,25279 Fómeque,127,70,57,0
2021,25 Cundinamarca,25281 Fosca,82,48,34,0
2021,25 Cundinamarca,25286 Funza,964,497,467,0
2021,25 Cundinamarca,25288 Fúquene,55,27,28,0
2021,25 Cundinamarca,25290 Fusagasugá,1431,739,692,0
2021,25 Cundinamarca,25293 Gachalá,27,13,14,0
2021,25 Cundinamarca,25295 Gachancipá,257,134,122,1
2021,25 Cundinamarca,25297 Gachetá,97,47,50,0
2021,25 Cundinamarca,25299 Gama,15,9,6,0
2021,25 Cundinamarca,25307 Girardot,1155,584,571,0
2021,25 Cundinamarca,25312 Granada,80,42,38,0
2021,25 Cundinamarca,25317 Guachetá,133,75,58,0
2021,25 Cundinamarca,25320 Guaduas,251,126,125,0
2021,25 Cundinamarca,25322 Guasca,155,86,69,0
2021,25 Cundinamarca,25324 Guataquí,18,9,9,0
2021,25 Cundinamarca,25326 Guatavita,80,37,43,0
2021,25 Cundinamarca,25328 Guayabal de Síquima,28,8,20,0
2021,25 Cundinamarca,25335 Guayabetal,75,40,35,0
2021,25 Cundinamarca,25339 Gutiérrez,59,22,37,0
2021,25 Cundinamarca,25368 Jerusalén,17,10,7,0
2021,25 Cundinamarca,25372 Junín,48,21,27,0
2021,25 Cundinamarca,25377 La Calera,294,140,154,0
2021,25 Cundinamarca,25386 La Mesa,342,182,160,0
2021,25 Cundinamarca,25394 La Palma,65,32,33,0
2021,25 Cundinamarca,25398 La Peña,29,10,19,0
2021,25 Cundinamarca,25402 La Vega,157,82,75,0
2021,25 Cundinamarca,25407 Lenguazaque,120,68,52,0
2021,25 Cundinamarca,25426 Machetá,33,17,16,0
2021,25 Cundinamarca,25430 Madrid,1539,844,694,1
2021,25 Cundinamarca,25436 Manta,24,14,10,0
2021,25 Cundinamarca,25438 Medina,104,56,48,0
2021,25 Cundinamarca,25473 Mosquera,1540,756,784,0
2021,25 Cundinamarca,25483 Nariño,20,9,11,0
2021,25 Cundinamarca,25486 Nemocón,229,126,103,0
2021,25 Cundinamarca,25488 Nilo,44,26,18,0
2021,25 Cundinamarca,25489 Nimaima,21,10,11,0
2021,25 Cundinamarca,25491 Nocaima,31,16,15,0
2021,25 Cundinamarca,25506 Venecia,32,16,16,0
2021,25 Cundinamarca,25513 Pacho,242,124,118,0
2021,25 Cundinamarca,25518 Paime,21,14,7,0
2021,25 Cundinamarca,25524 Pandi,37,22,15,0
2021,25 Cundinamarca,25530 Paratebueno,127,64,63,0
2021,25 Cundinamarca,25535 Pasca,116,65,51,0
2021,25 Cundinamarca,25572 Puerto Salgar,144,74,70,0
2021,25 Cundinamarca,25580 Pulí,11,7,4,0
2021,25 Cundinamarca,25592 Quebradanegra,19,10,9,0
2021,25 Cundinamarca,25594 Quetame,72,40,32,0
2021,25 Cundinamarca,25596 Quipile,40,16,24,0
2021,25 Cundinamarca,25599 Apulo,53,26,27,0
2021,25 Cundinamarca,25612 Ricaurte,104,50,54,0
2021,25 Cundinamarca,25645 San Antonio del Tequendama,61,30,31,0
2021,25 Cundinamarca,25649 San Bernardo,91,46,45,0
2021,25 Cundinamarca,25653 San Cayetano,31,17,14,0
2021,25 Cundinamarca,25658 San Francisco,65,36,29,0
2021,25 Cundinamarca,25662 San Juan de Río Seco,78,43,35,0
2021,25 Cundinamarca,25718 Sasaima,73,41,32,0
2021,25 Cundinamarca,25736 Sesquilé,132,69,63,0
2021,25 Cundinamarca,25740 Sibaté,361,190,171,0
2021,25 Cundinamarca,25743 Silvania,224,116,108,0
2021,25 Cundinamarca,25745 Simijaca,134,70,64,0
2021,25 Cundinamarca,25754 Soacha,7508,3818,3690,0
2021,25 Cundinamarca,25758 Sopó,219,115,104,0
2021,25 Cundinamarca,25769 Subachoque,159,73,86,0
2021,25 Cundinamarca,25772 Suesca,220,109,111,0
2021,25 Cundinamarca,25777 Supatá,45,22,23,0
2021,25 Cundinamarca,25779 Susa,52,28,24,0
2021,25 Cundinamarca,25781 Sutatausa,58,29,29,0
2021,25 Cundinamarca,25785 Tabio,246,127,119,0
2021,25 Cundinamarca,25793 Tausa,79,35,44,0
2021,25 Cundinamarca,25797 Tena,66,35,31,0
2021,25 Cundinamarca,25799 Tenjo,239,110,129,0
2021,25 Cundinamarca,25805 Tibacuy,29,13,16,0
2021,25 Cundinamarca,25807 Tibirita,14,6,8,0
2021,25 Cundinamarca,25815 Tocaima,134,73,61,0
2021,25 Cundinamarca,25817 Tocancipá,561,281,280,0
2021,25 Cundinamarca,25823 Topaipí,18,9,9,0
2021,25 Cundinamarca,25839 Ubalá,43,18,25,0
2021,25 Cundinamarca,25841 Ubaque,100,46,54,0
2021,25 Cundinamarca,25843 Villa de San Diego de Ubate,672,356,316,0
2021,25 Cundinamarca,25845 Une,97,45,52,0
2021,25 Cundinamarca,25851 Útica,26,10,16,0
2021,25 Cundinamarca,25862 Vergara,40,25,15,0
2021,25 Cundinamarca,25867 Vianí,28,14,14,0
2021,25 Cundinamarca,25871 Villagómez,15,7,8,0
2021,25 Cundinamarca,25873 Villapinzón,198,99,99,0
2021,25 Cundinamarca,25875 Villeta,265,141,124,0
2021,25 Cundinamarca,25878 Viotá,130,74,56,0
2021,25 Cundinamarca,25885 Yacopí,71,40,31,0
2021,25 Cundinamarca,25898 Zipacón,41,20,21,0
2021,25 Cundinamarca,25899 Zipaquirá,1725,896,829,0
2021,27 Chocó,27001 Quibdó,3184,1621,1562,1
2021,27 Chocó,27006 Acandí,263,147,116,0
2021,27 Chocó,27025 Alto Baudó,476,230,246,0
2021,27 Chocó,27050 Atrato,75,33,42,0
2021,27 Chocó,27073 Bagadó,289,150,139,0
2021,27 Chocó,27075 Bahía Solano,193,91,102,0
2021,27 Chocó,27077 Bajo Baudó,273,127,146,0
2021,27 Chocó,27099 Bojayá,313,171,142,0
2021,27 Chocó,27135 El Cantón del San Pablo,98,57,41,0
2021,27 Chocó,27150 Carmen del Darién,176,95,81,0
2021,27 Chocó,27160 Cértegui,54,29,25,0
2021,27 Chocó,27205 Condoto,163,88,75,0
2021,27 Chocó,27245 El Carmen de Atrato,187,86,101,0
2021,27 Chocó,27250 El Litoral del San Juan,273,131,142,0
2021,27 Chocó,27361 Istmina,607,331,276,0
2021,27 Chocó,27372 Juradó,71,45,26,0
2021,27 Chocó,27413 Lloró,336,169,167,0
2021,27 Chocó,27425 Medio Atrato,86,43,43,0
2021,27 Chocó,27430 Medio Baudó,241,118,123,0
2021,27 Chocó,27450 Medio San Juan,141,67,74,0
2021,27 Chocó,27491 Nóvita,105,50,55,0
2021,27 Chocó,27495 Nuquí,161,74,87,0
2021,27 Chocó,27580 Río Iró,74,29,45,0
2021,27 Chocó,27600 Río Quito,123,55,68,0
2021,27 Chocó,27615 Riosucio,714,362,352,0
2021,27 Chocó,27660 San José del Palmar,92,47,45,0
2021,27 Chocó,27745 Sipí,45,24,21,0
2021,27 Chocó,27787 Tadó,386,214,172,0
2021,27 Chocó,27800 Unguía,294,158,136,0
2021,27 Chocó,27810 Unión Panamericana,97,46,51,0
2021,41 Huila,41001 Neiva,5070,2549,2521,0
2021,41 Huila,41006 Acevedo,675,347,328,0
2021,41 Huila,41013 Agrado,145,69,76,0
2021,41 Huila,41016 Aipe,244,116,128,0
2021,41 Huila,41020 Algeciras,333,162,171,0
2021,41 Huila,41026 Altamira,48,29,19,0
2021,41 Huila,41078 Baraya,89,50,39,0
2021,41 Huila,41132 Campoalegre,434,218,216,0
2021,41 Huila,41206 Colombia,99,50,49,0
2021,41 Huila,41244 Elías,58,33,25,0
2021,41 Huila,41298 Garzón,1263,664,598,1
2021,41 Huila,41306 Gigante,363,185,178,0
2021,41 Huila,41319 Guadalupe,294,144,149,1
2021,41 Huila,41349 Hobo,108,52,56,0
2021,41 Huila,41357 Iquira,208,104,104,0
2021,41 Huila,41359 Isnos,439,222,217,0
2021,41 Huila,41378 La Argentina,269,138,131,0
2021,41 Huila,41396 La Plata,1167,580,587,0
2021,41 Huila,41483 Nátaga,92,51,41,0
2021,41 Huila,41503 Oporapa,208,102,106,0
2021,41 Huila,41518 Paicol,84,43,41,0
2021,41 Huila,41524 Palermo,294,157,137,0
2021,41 Huila,41530 Palestina,163,68,95,0
2021,41 Huila,41548 Pital,220,105,115,0
2021,41 Huila,41551 Pitalito,2302,1147,1154,1
2021,41 Huila,41615 Rivera,310,145,165,0
2021,41 Huila,41660 Saladoblanco,226,118,108,0
2021,41 Huila,41668 San Agustín,443,225,218,0
2021,41 Huila,41676 Santa María,162,85,77,0
2021,41 Huila,41770 Suaza,387,192,195,0
2021,41 Huila,41791 Tarqui,284,127,157,0
2021,41 Huila,41797 Tesalia,131,68,63,0
2021,41 Huila,41799 Tello,149,73,76,0
2021,41 Huila,41801 Teruel,125,68,57,0
2021,41 Huila,41807 Timaná,275,148,127,0
2021,41 Huila,41872 Villavieja,59,24,35,0
2021,41 Huila,41885 Yaguará,74,33,41,0
2021,44 La Guajira,44001 Riohacha,6520,3342,3177,1
2021,44 La Guajira,44035 Albania,564,311,253,0
2021,44 La Guajira,44078 Barrancas,814,403,411,0
2021,44 La Guajira,44090 Dibulla,442,219,223,0
2021,44 La Guajira,44098 Distracción,243,117,126,0
2021,44 La Guajira,44110 El Molino,134,68,66,0
2021,44 La Guajira,44279 Fonseca,885,475,410,0
2021,44 La Guajira,44378 Hatonuevo,489,256,233,0
2021,44 La Guajira,44420 La Jagua del Pilar,52,31,21,0
2021,44 La Guajira,44430 Maicao,6449,3310,3139,0
2021,44 La Guajira,44560 Manaure,1538,807,731,0
2021,44 La Guajira,44650 San Juan del Cesar,1107,566,541,0
2021,44 La Guajira,44847 Uribia,5369,2753,2616,0
2021,44 La Guajira,44855 Urumita,151,81,70,0
2021,44 La Guajira,44874 Villanueva,497,269,228,0
2021,47 Magdalena,47001 Santa Marta,7967,4120,3847,0
2021,47 Magdalena,47030 Algarrobo,315,148,167,0
2021,47 Magdalena,47053 Aracataca,626,329,297,0
2021,47 Magdalena,47058 Ariguaní,616,322,294,0
2021,47 Magdalena,47161 Cerro San Antonio,129,65,64,0
2021,47 Magdalena,47170 Chibolo,380,191,189,0
2021,47 Magdalena,47189 Ciénaga,2223,1096,1127,0
2021,47 Magdalena,47205 Concordia,97,49,48,0
2021,47 Magdalena,47245 El Banco,1465,730,735,0
2021,47 Magdalena,47258 El Piñón,269,140,129,0
2021,47 Magdalena,47268 El Retén,397,178,219,0
2021,47 Magdalena,47288 Fundación,1524,794,730,0
2021,47 Magdalena,47318 Guamal,457,236,221,0
2021,47 Magdalena,47460 Nueva Granada,438,239,199,0
2021,47 Magdalena,47541 Pedraza,113,56,57,0
2021,47 Magdalena,47545 Pijiño del Carmen,204,92,112,0
2021,47 Magdalena,47551 Pivijay,695,356,339,0
2021,47 Magdalena,47555 Plato,1203,623,580,0
2021,47 Magdalena,47570 Puebloviejo,501,238,263,0
2021,47 Magdalena,47605 Remolino,115,59,56,0
2021,47 Magdalena,47660 Sabanas de San Ángel,254,122,132,0
2021,47 Magdalena,47675 Salamina,136,66,70,0
2021,47 Magdalena,47692 San Sebastián de Buenavista,359,157,202,0
2021,47 Magdalena,47703 San Zenón,180,77,103,0
2021,47 Magdalena,47707 Santa Ana,346,178,168,0
2021,47 Magdalena,47720 Santa Bárbara de Pinto,147,72,75,0
2021,47 Magdalena,47745 Sitionuevo,406,207,199,0
2021,47 Magdalena,47798 Tenerife,255,115,140,0
2021,47 Magdalena,47960 Zapayán,145,76,69,0
2021,47 Magdalena,47980 Zona Bananera,1923,987,936,0
2021,50 Meta,50001 Villavicencio,7352,3816,3536,0
2021,50 Meta,50006 Acacías,1074,554,520,0
2021,50 Meta,50110 Barranca de Upía,132,76,56,0
2021,50 Meta,50124 Cabuyaro,90,46,44,0
2021,50 Meta,50150 Castilla La Nueva,223,102,121,0
2021,50 Meta,50223 Cubarral,61,33,28,0
2021,50 Meta,50226 Cumaral,329,171,158,0
2021,50 Meta,50245 El Calvario,11,5,6,0
2021,50 Meta,50251 El Castillo,123,65,58,0
2021,50 Meta,50270 El Dorado,47,24,23,0
2021,50 Meta,50287 Fuente de Oro,161,87,74,0
2021,50 Meta,50313 Granada,1287,690,597,0
2021,50 Meta,50318 Guamal,160,93,67,0
2021,50 Meta,50325 Mapiripán,180,98,81,1
2021,50 Meta,50330 Mesetas,151,83,68,0
2021,50 Meta,50350 La Macarena,207,107,100,0
2021,50 Meta,50370 Uribe,197,111,86,0
2021,50 Meta,50400 Lejanías,154,76,78,0
2021,50 Meta,50450 Puerto Concordia,168,77,91,0
2021,50 Meta,50568 Puerto Gaitán,1285,660,624,1
2021,50 Meta,50573 Puerto López,506,261,245,0
2021,50 Meta,50577 Puerto Lleras,133,75,58,0
2021,50 Meta,50590 Puerto Rico,206,103,103,0
2021,50 Meta,50606 Restrepo,218,114,104,0
2021,50 Meta,50680 San Carlos de Guaroa,178,87,91,0
2021,50 Meta,50683 San Juan de Arama,82,50,32,0
2021,50 Meta,50686 San Juanito,24,15,9,0
2021,50 Meta,50689 San Martín,325,168,157,0
2021,50 Meta,50711 Vistahermosa,261,130,131,0
2021,52 Nariño,52001 Pasto,3469,1785,1684,0
2021,52 Nariño,52019 Albán,69,35,34,0
2021,52 Nariño,52022 Aldana,49,29,20,0
2021,52 Nariño,52036 Ancuyá,37,22,15,0
2021,52 Nariño,52051 Arboleda,64,31,32,1
2021,52 Nariño,52079 Barbacoas,504,261,243,0
2021,52 Nariño,52083 Belén,30,14,16,0
2021,52 Nariño,52110 Buesaco,170,81,89,0
2021,52 Nariño,52203 Colón,60,25,35,0
2021,52 Nariño,52207 Consacá,58,25,33,0
2021,52 Nariño,52210 Contadero,44,28,16,0
2021,52 Nariño,52215 Córdoba,122,66,56,0
2021,52 Nariño,52224 Cuaspud,64,26,38,0
2021,52 Nariño,52227 Cumbal,253,127,126,0
2021,52 Nariño,52233 Cumbitara,121,61,60,0
2021,52 Nariño,52240 Chachagüí,107,51,56,0
2021,52 Nariño,52250 El Charco,512,276,236,0
2021,52 Nariño,52254 El Peñol,42,21,21,0
2021,52 Nariño,52256 El Rosario,67,36,31,0
2021,52 Nariño,52258 El Tablón de Gómez,124,71,53,0
2021,52 Nariño,52260 El Tambo,82,48,34,0
2021,52 Nariño,52287 Funes,35,17,18,0
2021,52 Nariño,52317 Guachucal,123,68,55,0
2021,52 Nariño,52320 Guaitarilla,81,44,37,0
2021,52 Nariño,52323 Gualmatán,35,23,12,0
2021,52 Nariño,52352 Iles,46,27,19,0
2021,52 Nariño,52354 Imués,48,23,25,0
2021,52 Nariño,52356 Ipiales,1315,679,636,0
2021,52 Nariño,52378 La Cruz,130,59,71,0
2021,52 Nariño,52381 La Florida,50,33,17,0
2021,52 Nariño,52385 La Llanada,51,30,21,0
2021,52 Nariño,52390 La Tola,132,73,59,0
2021,52 Nariño,52399 La Unión,297,171,126,0
2021,52 Nariño,52405 Leiva,97,42,55,0
2021,52 Nariño,52411 Linares,59,26,33,0
2021,52 Nariño,52418 Los Andes,82,37,45,0
2021,52 Nariño,52427 Magüi,152,75,77,0
2021,52 Nariño,52435 Mallama,59,26,33,0
2021,52 Nariño,52473 Mosquera,122,68,54,0
2021,52 Nariño,52480 Nariño,63,35,28,0
2021,52 Nariño,52490 Olaya Herrera,514,258,256,0
2021,52 Nariño,52506 Ospina,44,23,21,0
2021,52 Nariño,52520 Francisco Pizarro,125,67,58,0
2021,52 Nariño,52540 Policarpa,195,101,94,0
2021,52 Nariño,52560 Potosí,103,57,46,0
2021,52 Nariño,52565 Providencia,38,19,19,0
2021,52 Nariño,52573 Puerres,60,34,26,0
2021,52 Nariño,52585 Pupiales,141,70,71,0
2021,52 Nariño,52612 Ricaurte,344,180,164,0
2021,52 Nariño,52621 Roberto Payán,183,101,82,0
2021,52 Nariño,52678 Samaniego,292,145,147,0
2021,52 Nariño,52683 Sandoná,153,80,73,0
2021,52 Nariño,52685 San Bernardo,67,31,36,0
2021,52 Nariño,52687 San Lorenzo,155,73,82,0
2021,52 Nariño,52693 San Pablo,106,60,46,0
2021,52 Nariño,52694 San Pedro de Cartago,73,38,35,0
2021,52 Nariño,52696 Santa Bárbara,134,74,60,0
2021,52 Nariño,52699 Santacruz,64,32,32,0
2021,52 Nariño,52720 Sapuyes,39,19,20,0
2021,52 Nariño,52786 Taminango,153,75,78,0
2021,52 Nariño,52788 Tangua,87,50,37,0
2021,52 Nariño,52835 San Andrés de Tumaco,3633,1784,1849,0
2021,52 Nariño,52838 Túquerres,320,162,158,0
2021,52 Nariño,52885 Yacuanquer,72,40,32,0
2021,54 Norte de Santander,54001 Cúcuta,10501,5448,5053,0
2021,54 Norte de Santander,54003 Ábrego,455,222,233,0
2021,54 Norte de Santander,54051 Arboledas,105,56,49,0
2021,54 Norte de Santander,54099 Bochalema,66,37,29,0
2021,54 Norte de Santander,54109 Bucarasica,49,27,22,0
2021,54 Norte de Santander,54125 Cácota,28,11,17,0
2021,54 Norte de Santander,54128 Cachirá,94,53,41,0
2021,54 Norte de Santander,54172 Chinácota,181,93,88,0
2021,54 Norte de Santander,54174 Chitagá,139,64,75,0
2021,54 Norte de Santander,54206 Convención,312,151,161,0
2021,54 Norte de Santander,54223 Cucutilla,85,41,44,0
2021,54 Norte de Santander,54239 Durania,41,17,24,0
2021,54 Norte de Santander,54245 El Carmen,185,94,91,0
2021,54 Norte de Santander,54250 El Tarra,570,303,267,0
2021,54 Norte de Santander,54261 El Zulia,374,181,193,0
2021,54 Norte de Santander,54313 Gramalote,60,28,32,0
2021,54 Norte de Santander,54344 Hacarí,129,66,63,0
2021,54 Norte de Santander,54347 Herrán,22,8,14,0
2021,54 Norte de Santander,54377 Labateca,39,21,18,0
2021,54 Norte de Santander,54385 La Esperanza,143,69,74,0
2021,54 Norte de Santander,54398 La Playa,82,40,42,0
2021,54 Norte de Santander,54405 Los Patios,950,487,463,0
2021,54 Norte de Santander,54418 Lourdes,35,16,19,0
2021,54 Norte de Santander,54480 Mutiscua,58,28,30,0
2021,54 Norte de Santander,54498 Ocaña,2593,1339,1254,0
2021,54 Norte de Santander,54518 Pamplona,508,260,248,0
2021,54 Norte de Santander,54520 Pamplonita,53,26,27,0
2021,54 Norte de Santander,54553 Puerto Santander,262,149,113,0
2021,54 Norte de Santander,54599 Ragonvalia,51,24,27,0
2021,54 Norte de Santander,54660 Salazar,98,50,48,0
2021,54 Norte de Santander,54670 San Calixto,108,64,44,0
2021,54 Norte de Santander,54673 San Cayetano,59,32,27,0
2021,54 Norte de Santander,54680 Santiago,23,11,12,0
2021,54 Norte de Santander,54720 Sardinata,362,193,169,0
