"Año","Mes","País destino","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2024","Noviembre","Afganistán","4","0","1",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Albania","8","3","1",,"4","(4.697144,-74.140516)"
"2024","Noviembre","Alemania","276","40","27",,"67","(10.445761,-75.516429)"
"2024","Noviembre","Alemania","276","1","4",,"5","(10.886611,-74.776708)"
"2024","Noviembre","Alemania","276","29","11",,"40","(3.541112,-76.384584)"
"2024","Noviembre","Alemania","276","1,022","784",,"1,806","(4.697144,-74.140516)"
"2024","Noviembre","Alemania","276","2","1",,"3","(4.815061,-75.736532)"
"2024","Noviembre","Alemania","276","35","32",,"67","(6.171601,-75.427454)"
"2024","Noviembre","Alemania","276","1","1",,"2","(7.128456,-73.183637)"
"2024","Noviembre","Alemania","276","1","0",,"1","(7.927209,-72.507910)"
"2024","Noviembre","Andorra","20","16","18",,"34","(4.697144,-74.140516)"
"2024","Noviembre","Angola","24","1","1",,"2","(4.697144,-74.140516)"
"2024","Noviembre","Anguila","660","1","0",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Antigua y Barbuda","28","0","1",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Antigua y Barbuda","28","0","3",,"3","(4.697144,-74.140516)"
"2024","Noviembre","Antigua y Barbuda","28","1","0",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Arabia Saudita","682","0","2",,"2","(3.541112,-76.384584)"
"2024","Noviembre","Arabia Saudita","682","8","16",,"24","(4.697144,-74.140516)"
"2024","Noviembre","Argelia","12","3","1",,"4","(4.697144,-74.140516)"
"2024","Noviembre","Argelia","12","1","0",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Argentina","32","2","3",,"5","(0.814836,-77.662532)"
"2024","Noviembre","Argentina","32","54","36",,"90","(10.445761,-75.516429)"
"2024","Noviembre","Argentina","32","37","27",,"64","(10.886611,-74.776708)"
"2024","Noviembre","Argentina","32","13","4",,"17","(11.117806,-74.232622)"
"2024","Noviembre","Argentina","32","2","0",,"2","(12.586067,-81.702563)"
"2024","Noviembre","Argentina","32","130","92",,"222","(3.541112,-76.384584)"
"2024","Noviembre","Argentina","32","7","2",,"9","(4.452882,-75.766298)"
"2024","Noviembre","Argentina","32","3,571","3,346",,"6,917","(4.697144,-74.140516)"
"2024","Noviembre","Argentina","32","6","8",,"14","(4.815061,-75.736532)"
"2024","Noviembre","Argentina","32","802","835",,"1,637","(6.171601,-75.427454)"
"2024","Noviembre","Argentina","32","6","3",,"9","(7.128456,-73.183637)"
"2024","Noviembre","Argentina","32","12","7",,"19","(7.927209,-72.507910)"
"2024","Noviembre","Armenia","51","0","3",,"3","(4.697144,-74.140516)"
"2024","Noviembre","Aruba","533","18","13",,"31","(10.445761,-75.516429)"
"2024","Noviembre","Aruba","533","66","42",,"108","(10.886611,-74.776708)"
"2024","Noviembre","Aruba","533","0","3",,"3","(12.165168,-71.983761)"
"2024","Noviembre","Aruba","533","1","2",,"3","(12.586067,-81.702563)"
"2024","Noviembre","Aruba","533","119","66",,"185","(3.541112,-76.384584)"
"2024","Noviembre","Aruba","533","2,029","1,550",,"3,579","(4.697144,-74.140516)"
"2024","Noviembre","Aruba","533","43","34",,"77","(4.815061,-75.736532)"
"2024","Noviembre","Aruba","533","977","719",,"1,696","(6.171601,-75.427454)"
"2024","Noviembre","Aruba","533","16","36",,"52","(7.128456,-73.183637)"
"2024","Noviembre","Australia","36","1","1",,"2","(10.445761,-75.516429)"
"2024","Noviembre","Australia","36","3","0",,"3","(10.886611,-74.776708)"
"2024","Noviembre","Australia","36","19","15",,"34","(3.541112,-76.384584)"
"2024","Noviembre","Australia","36","1","3",,"4","(4.452882,-75.766298)"
"2024","Noviembre","Australia","36","341","193",,"534","(4.697144,-74.140516)"
"2024","Noviembre","Australia","36","2","2",,"4","(4.815061,-75.736532)"
"2024","Noviembre","Australia","36","33","26",,"59","(6.171601,-75.427454)"
"2024","Noviembre","Australia","36","2","2",,"4","(7.128456,-73.183637)"
"2024","Noviembre","Australia","36","1","0",,"1","(7.927209,-72.507910)"
"2024","Noviembre","Austria","40","2","3",,"5","(10.445761,-75.516429)"
"2024","Noviembre","Austria","40","1","1",,"2","(10.886611,-74.776708)"
"2024","Noviembre","Austria","40","0","1",,"1","(12.586067,-81.702563)"
"2024","Noviembre","Austria","40","1","0",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Austria","40","33","24",,"57","(4.697144,-74.140516)"
"2024","Noviembre","Austria","40","2","3",,"5","(6.171601,-75.427454)"
"2024","Noviembre","Azerbaiyán","31","5","10",,"15","(4.697144,-74.140516)"
"2024","Noviembre","Bahamas","44","0","1",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Bahamas","44","1","1",,"2","(10.886611,-74.776708)"
"2024","Noviembre","Bahamas","44","0","2",,"2","(10.971302,-74.765397)"
"2024","Noviembre","Bahamas","44","36","13",,"49","(3.541112,-76.384584)"
"2024","Noviembre","Bahamas","44","1","0",,"1","(4.452882,-75.766298)"
"2024","Noviembre","Bahamas","44","21","33",,"54","(4.697144,-74.140516)"
"2024","Noviembre","Bahamas","44","8","4",,"12","(4.815061,-75.736532)"
"2024","Noviembre","Bahamas","44","37","26",,"63","(6.171601,-75.427454)"
"2024","Noviembre","Bahrein","48","0","1",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Bahrein","48","5","1",,"6","(4.697144,-74.140516)"
"2024","Noviembre","Bahrein","48","1","1",,"2","(6.171601,-75.427454)"
"2024","Noviembre","Barbados","52","1","3",,"4","(3.541112,-76.384584)"
"2024","Noviembre","Barbados","52","5","15",,"20","(4.697144,-74.140516)"
"2024","Noviembre","Barbados","52","2","7",,"9","(4.815061,-75.736532)"
"2024","Noviembre","Barbados","52","3","8",,"11","(6.171601,-75.427454)"
"2024","Noviembre","Bélgica","56","11","3",,"14","(10.445761,-75.516429)"
"2024","Noviembre","Bélgica","56","5","1",,"6","(3.541112,-76.384584)"
"2024","Noviembre","Bélgica","56","66","41",,"107","(4.697144,-74.140516)"
"2024","Noviembre","Bélgica","56","19","10",,"29","(6.171601,-75.427454)"
"2024","Noviembre","Belice","84","0","1",,"1","(10.886611,-74.776708)"
"2024","Noviembre","Belice","84","2","1",,"3","(3.541112,-76.384584)"
"2024","Noviembre","Belice","84","1","2",,"3","(4.697144,-74.140516)"
"2024","Noviembre","Bermuda","60","1","0",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Bermuda","60","4","2",,"6","(4.697144,-74.140516)"
"2024","Noviembre","Bermuda","60","2","1",,"3","(6.171601,-75.427454)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","0","1",,"1","(10.886611,-74.776708)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","2","6",,"8","(3.541112,-76.384584)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","447","596",,"1,043","(4.697144,-74.140516)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","4","2",,"6","(4.815061,-75.736532)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","0","5",,"5","(6.171601,-75.427454)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","1","0",,"1","(7.128456,-73.183637)"
"2024","Noviembre","Bolivia (Estado Plurinacional de)","68","1","0",,"1","(7.927209,-72.507910)"
"2024","Noviembre","Brasil","76","110","151",,"261","(-4.197703,-69.941278)"
"2024","Noviembre","Brasil","76","0","1",,"1","(0.814836,-77.662532)"
"2024","Noviembre","Brasil","76","38","40",,"78","(10.445761,-75.516429)"
"2024","Noviembre","Brasil","76","19","18",,"37","(10.886611,-74.776708)"
"2024","Noviembre","Brasil","76","4","2",,"6","(11.117806,-74.232622)"
"2024","Noviembre","Brasil","76","1","1",,"2","(12.586067,-81.702563)"
"2024","Noviembre","Brasil","76","123","136",,"259","(3.541112,-76.384584)"
"2024","Noviembre","Brasil","76","8","10",,"18","(4.452882,-75.766298)"
"2024","Noviembre","Brasil","76","4,077","4,801",,"8,878","(4.697144,-74.140516)"
"2024","Noviembre","Brasil","76","57","85",,"142","(4.815061,-75.736532)"
"2024","Noviembre","Brasil","76","247","236",,"483","(6.171601,-75.427454)"
"2024","Noviembre","Brasil","76","3","3",,"6","(7.128456,-73.183637)"
"2024","Noviembre","Brasil","76","5","9",,"14","(7.927209,-72.507910)"
"2024","Noviembre","Bulgaria","100","3","4",,"7","(4.697144,-74.140516)"
"2024","Noviembre","Bulgaria","100","1","0",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Camboya","116","1","1",,"2","(4.697144,-74.140516)"
"2024","Noviembre","Camerún","120","0","1",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Camerún","120","3","1",,"4","(4.697144,-74.140516)"
"2024","Noviembre","Canadá","124","202","131",,"333","(10.445761,-75.516429)"
"2024","Noviembre","Canadá","124","20","13",,"33","(10.886611,-74.776708)"
"2024","Noviembre","Canadá","124","2","2",,"4","(11.117806,-74.232622)"
"2024","Noviembre","Canadá","124","81","51",,"132","(3.541112,-76.384584)"
"2024","Noviembre","Canadá","124","2","1",,"3","(4.452882,-75.766298)"
"2024","Noviembre","Canadá","124","3,064","2,494",,"5,558","(4.697144,-74.140516)"
"2024","Noviembre","Canadá","124","10","7",,"17","(4.815061,-75.736532)"
"2024","Noviembre","Canadá","124","113","71",,"184","(6.171601,-75.427454)"
"2024","Noviembre","Canadá","124","4","6",,"10","(7.128456,-73.183637)"
"2024","Noviembre","Canadá","124","2","2",,"4","(7.927209,-72.507910)"
"2024","Noviembre","Chad","148","1","0",,"1","(4.697144,-74.140516)"
"2024","Noviembre","Chile","152","0","1",,"1","(0.25129,-76.875963)"
"2024","Noviembre","Chile","152","16","12",,"28","(0.814836,-77.662532)"
"2024","Noviembre","Chile","152","57","35",,"92","(10.445761,-75.516429)"
"2024","Noviembre","Chile","152","58","53",,"111","(10.886611,-74.776708)"
"2024","Noviembre","Chile","152","7","3",,"10","(11.117806,-74.232622)"
"2024","Noviembre","Chile","152","2","1",,"3","(12.586067,-81.702563)"
"2024","Noviembre","Chile","152","2,145","1,481",,"3,626","(3.541112,-76.384584)"
"2024","Noviembre","Chile","152","16","14",,"30","(4.452882,-75.766298)"
"2024","Noviembre","Chile","152","4,808","4,083",,"8,891","(4.697144,-74.140516)"
"2024","Noviembre","Chile","152","71","57",,"128","(4.815061,-75.736532)"
"2024","Noviembre","Chile","152","882","665",,"1,547","(6.171601,-75.427454)"
"2024","Noviembre","Chile","152","6","6",,"12","(7.128456,-73.183637)"
"2024","Noviembre","Chile","152","58","34",,"92","(7.927209,-72.507910)"
"2024","Noviembre","China","156","0","3",,"3","(10.445761,-75.516429)"
"2024","Noviembre","China","156","4","4",,"8","(3.541112,-76.384584)"
"2024","Noviembre","China","156","49","112",,"161","(4.697144,-74.140516)"
"2024","Noviembre","China","156","2","13",,"15","(6.171601,-75.427454)"
"2024","Noviembre","Chipre","196","4","1",,"5","(4.697144,-74.140516)"
"2024","Noviembre","Chipre","196","0","1",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Costa de Marfil","384","3","2",,"5","(4.697144,-74.140516)"
"2024","Noviembre","Costa Rica","188","86","103",,"189","(10.445761,-75.516429)"
"2024","Noviembre","Costa Rica","188","11","12",,"23","(10.886611,-74.776708)"
"2024","Noviembre","Costa Rica","188","10","7",,"17","(11.117806,-74.232622)"
"2024","Noviembre","Costa Rica","188","2","1",,"3","(12.586067,-81.702563)"
"2024","Noviembre","Costa Rica","188","41","48",,"89","(3.541112,-76.384584)"
"2024","Noviembre","Costa Rica","188","3","4",,"7","(4.452882,-75.766298)"
"2024","Noviembre","Costa Rica","188","1,269","1,428",,"2,697","(4.697144,-74.140516)"
"2024","Noviembre","Costa Rica","188","13","8",,"21","(4.815061,-75.736532)"
"2024","Noviembre","Costa Rica","188","432","444",,"876","(6.171601,-75.427454)"
"2024","Noviembre","Costa Rica","188","4","1",,"5","(7.128456,-73.183637)"
"2024","Noviembre","Costa Rica","188","0","1",,"1","(7.927209,-72.507910)"
"2024","Noviembre","Croacia","191","0","1",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Croacia","191","1","0",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Croacia","191","7","9",,"16","(4.697144,-74.140516)"
"2024","Noviembre","Cuba","192","6","2",,"8","(10.445761,-75.516429)"
"2024","Noviembre","Cuba","192","3","9",,"12","(10.886611,-74.776708)"
"2024","Noviembre","Cuba","192","48","46",,"94","(3.541112,-76.384584)"
"2024","Noviembre","Cuba","192","1,128","1,033",,"2,161","(4.697144,-74.140516)"
"2024","Noviembre","Cuba","192","11","12",,"23","(4.815061,-75.736532)"
"2024","Noviembre","Cuba","192","139","89",,"228","(6.171601,-75.427454)"
"2024","Noviembre","Cuba","192","9","7",,"16","(7.128456,-73.183637)"
"2024","Noviembre","Cuba","192","1","1",,"2","(7.927209,-72.507910)"
"2024","Noviembre","Curazao","531","12","10",,"22","(10.445761,-75.516429)"
"2024","Noviembre","Curazao","531","34","27",,"61","(10.886611,-74.776708)"
"2024","Noviembre","Curazao","531","94","57",,"151","(3.541112,-76.384584)"
"2024","Noviembre","Curazao","531","1,114","905",,"2,019","(4.697144,-74.140516)"
"2024","Noviembre","Curazao","531","18","8",,"26","(4.815061,-75.736532)"
"2024","Noviembre","Curazao","531","100","54",,"154","(6.171601,-75.427454)"
"2024","Noviembre","Curazao","531","24","17",,"41","(7.128456,-73.183637)"
"2024","Noviembre","Desconocido","99,999","1","0",,"1","(4.697144,-74.140516)"
"2024","Noviembre","Dinamarca","208","3","0",,"3","(10.445761,-75.516429)"
"2024","Noviembre","Dinamarca","208","1","0",,"1","(3.541112,-76.384584)"
"2024","Noviembre","Dinamarca","208","14","15",,"29","(4.697144,-74.140516)"
"2024","Noviembre","Dinamarca","208","1","0",,"1","(4.815061,-75.736532)"
"2024","Noviembre","Dinamarca","208","1","2",,"3","(6.171601,-75.427454)"
"2024","Noviembre","Dominica","212","1","0",,"1","(4.697144,-74.140516)"
"2024","Noviembre","Ecuador","218","421","504",,"925","(0.25129,-76.875963)"
"2024","Noviembre","Ecuador","218","1","3",,"4","(0.812436,-77.847006)"
"2024","Noviembre","Ecuador","218","3,294","3,697",,"6,991","(0.814836,-77.662532)"
"2024","Noviembre","Ecuador","218","40","57",,"97","(1.813928,-78.763924)"
"2024","Noviembre","Ecuador","218","0","3",,"3","(10.408582,-75.538003)"
"2024","Noviembre","Ecuador","218","9","13",,"22","(10.445761,-75.516429)"
"2024","Noviembre","Ecuador","218","11","13",,"24","(10.886611,-74.776708)"
"2024","Noviembre","Ecuador","218","4","1",,"5","(11.117806,-74.232622)"
"2024","Noviembre","Ecuador","218","0","1",,"1","(12.586067,-81.702563)"
"2024","Noviembre","Ecuador","218","60","63",,"123","(3.541112,-76.384584)"
"2024","Noviembre","Ecuador","218","0","1",,"1","(4.452882,-75.766298)"
"2024","Noviembre","Ecuador","218","3,139","4,308",,"7,448","(4.697144,-74.140516)"
"2024","Noviembre","Ecuador","218","7","8",,"15","(4.815061,-75.736532)"
"2024","Noviembre","Ecuador","218","1","5",,"6","(6.17134,-75.427194)"
"2024","Noviembre","Ecuador","218","234","272",,"506","(6.171601,-75.427454)"
"2024","Noviembre","Ecuador","218","4","12",,"16","(7.128456,-73.183637)"
"2024","Noviembre","Ecuador","218","6","2",,"8","(7.927209,-72.507910)"
"2024","Noviembre","Egipto","818","1","0",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Egipto","818","61","38",,"99","(4.697144,-74.140516)"
"2024","Noviembre","Egipto","818","0","1",,"1","(6.171601,-75.427454)"
"2024","Noviembre","El Salvador","222","19","8",,"27","(10.445761,-75.516429)"
"2024","Noviembre","El Salvador","222","1","2",,"3","(10.886611,-74.776708)"
"2024","Noviembre","El Salvador","222","1","1",,"2","(11.117806,-74.232622)"
"2024","Noviembre","El Salvador","222","3","5",,"8","(3.541112,-76.384584)"
"2024","Noviembre","El Salvador","222","1,051","1,284",,"2,335","(4.697144,-74.140516)"
"2024","Noviembre","El Salvador","222","2","0",,"2","(4.815061,-75.736532)"
"2024","Noviembre","El Salvador","222","243","297",,"540","(6.171601,-75.427454)"
"2024","Noviembre","Emiratos Árabes Unidos","784","3","3",,"6","(10.445761,-75.516429)"
"2024","Noviembre","Emiratos Árabes Unidos","784","3","2",,"5","(3.541112,-76.384584)"
"2024","Noviembre","Emiratos Árabes Unidos","784","168","193",,"361","(4.697144,-74.140516)"
"2024","Noviembre","Emiratos Árabes Unidos","784","0","2",,"2","(4.815061,-75.736532)"
"2024","Noviembre","Emiratos Árabes Unidos","784","20","15",,"35","(6.171601,-75.427454)"
"2024","Noviembre","Eritrea","232","0","1",,"1","(4.697144,-74.140516)"
"2024","Noviembre","Eslovaquia","703","1","0",,"1","(10.445761,-75.516429)"
"2024","Noviembre","Eslovaquia","703","2","3",,"5","(4.697144,-74.140516)"
"2024","Noviembre","Eslovaquia","703","1","0",,"1","(6.171601,-75.427454)"
"2024","Noviembre","Eslovenia","705","1","0",,"1","(4.697144,-74.140516)"
"2024","Noviembre","Eslovenia","705","0","1",,"1","(6.171601,-75.427454)"
"2024","Noviembre","España","724","0","2",,"2","(0.812436,-77.847006)"
"2024","Noviembre","España","724","681","536",,"1,217","(10.445761,-75.516429)"
"2024","Noviembre","España","724","1","4",,"5","(10.886611,-74.776708)"
"2024","Noviembre","España","724","1,840","1,265",,"3,105","(3.541112,-76.384584)"
"2024","Noviembre","España","724","1","0",,"1","(4.452882,-75.766298)"
"2024","Noviembre","España","724","27,782","23,189",,"50,971","(4.697144,-74.140516)"
"2024","Noviembre","España","724","9","9",,"18","(4.815061,-75.736532)"
"2024","Noviembre","España","724","3,805","2,885",,"6,690","(6.171601,-75.427454)"
"2024","Noviembre","España","724","1","1",,"2","(7.128456,-73.183637)"
"2024","Noviembre","España","724","2","0",,"2","(7.927209,-72.507910)"
"2024","Noviembre","Estados Unidos de América","840","0","2",,"2","(10.408582,-75.538003)"
"2024","Noviembre","Estados Unidos de América","840","3,061","2,349",,"5,411","(10.445761,-75.516429)"
"2024","Noviembre","Estados Unidos de América","840","4,438","3,431",,"7,869","(10.886611,-74.776708)"
"2024","Noviembre","Estados Unidos de América","840","125","86",,"211","(11.117806,-74.232622)"
"2024","Noviembre","Estados Unidos de América","840","37","27",,"64","(12.586067,-81.702563)"
"2024","Noviembre","Estados Unidos de América","840","5,244","3,275",,"8,519","(3.541112,-76.384584)"
"2024","Noviembre","Estados Unidos de América","840","883","632",,"1,515","(4.452882,-75.766298)"
"2024","Noviembre","Estados Unidos de América","840","41,813","34,349",,"76,162","(4.697144,-74.140516)"
"2024","Noviembre","Estados Unidos de América","840","953","541",,"1,494","(4.815061,-75.736532)"
"2024","Noviembre","Estados Unidos de América","840","13,257","10,095",,"23,352","(6.171601,-75.427454)"
"2024","Noviembre","Estados Unidos de América","840","224","145",,"369","(7.128456,-73.183637)"
"2024","Noviembre","Estados Unidos de América","840","146","105",,"251","(7.927209,-72.507910)"
"2024","Noviembre","Estonia","233","1","2",,"3","(4.697144,-74.140516)"
"2024","Noviembre","Etiopía","231","0","1",,"1","(10.886611,-74.776708)"
"2024","Noviembre","Etiopía","231","1","3",,"4","(4.697144,-74.140516)"
"2024","Noviembre","Federación de Rusia","643","0","1",,"1","(10.445761,-75.516429)"
