Fecha,Departamentos,Sexo,Concepto,Periodo,Valor
2022,Atlántico,Hombres,Fuerza de trabajo,Anual,791.365
2023,Atlántico,Hombres,Fuerza de trabajo,Anual,795.318
2024,Atlántico,Hombres,Fuerza de trabajo,Anual,795.011
2025,Atlántico,Hombres,Fuerza de trabajo,Anual,815.611
2007,Atlántico,Hombres,Población ocupada,Anual,502.922013
2008,Atlántico,Hombres,Población ocupada,Anual,515.932882
2009,Atlántico,Hombres,Población ocupada,Anual,532.250101
2010,Atlántico,Hombres,Población ocupada,Anual,543.5228179999999
2011,Atlántico,Hombres,Población ocupada,Anual,570.352085
2012,Atlántico,Hombres,Población ocupada,Anual,578.0341119999999
2013,Atlántico,Hombres,Población ocupada,Anual,588.211934
2014,Atlántico,Hombres,Población ocupada,Anual,602.312508
2015,Atlántico,Hombres,Población ocupada,Anual,618.045327
2016,Atlántico,Hombres,Población ocupada,Anual,624.533632
2017,Atlántico,Hombres,Población ocupada,Anual,635.822231
2018,Atlántico,Hombres,Población ocupada,Anual,652.515113
2019,Atlántico,Hombres,Población ocupada,Anual,676.212794
2020,Atlántico,Hombres,Población ocupada,Anual,646.609353
2021,Atlántico,Hombres,Población ocupada,Anual,679.101
2022,Atlántico,Hombres,Población ocupada,Anual,733.992
2023,Atlántico,Hombres,Población ocupada,Anual,747.388
2024,Atlántico,Hombres,Población ocupada,Anual,742.911
2025,Atlántico,Hombres,Población ocupada,Anual,764.006
2007,Atlántico,Hombres,Población desocupada,Anual,48.235326
2008,Atlántico,Hombres,Población desocupada,Anual,48.790531
2009,Atlántico,Hombres,Población desocupada,Anual,45.150017999999996
2010,Atlántico,Hombres,Población desocupada,Anual,41.428110999999994
2011,Atlántico,Hombres,Población desocupada,Anual,34.13264100000001
2012,Atlántico,Hombres,Población desocupada,Anual,33.669478000000005
2013,Atlántico,Hombres,Población desocupada,Anual,32.237564
2014,Atlántico,Hombres,Población desocupada,Anual,33.508321
2015,Atlántico,Hombres,Población desocupada,Anual,33.457524
2016,Atlántico,Hombres,Población desocupada,Anual,34.315889999999996
2017,Atlántico,Hombres,Población desocupada,Anual,31.20606
2018,Atlántico,Hombres,Población desocupada,Anual,33.839637
2019,Atlántico,Hombres,Población desocupada,Anual,34.665510000000005
2020,Atlántico,Hombres,Población desocupada,Anual,58.207182
2021,Atlántico,Hombres,Población desocupada,Anual,83.459
2022,Atlántico,Hombres,Población desocupada,Anual,57.373
2023,Atlántico,Hombres,Población desocupada,Anual,47.93
2024,Atlántico,Hombres,Población desocupada,Anual,52.1
2025,Atlántico,Hombres,Población desocupada,Anual,51.605
2007,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,177.648661
2008,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,178.374588
2009,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,179.921882
2010,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,186.541071
2011,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,181.05927400000002
2012,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,187.83241
2013,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,193.262501
2014,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,192.214171
2015,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,191.240149
2016,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,200.425478
2017,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,211.525709
2018,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,218.20525
2019,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,234.128696
2020,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,274.59346500000004
2021,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,239.647
2022,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,227.348
2023,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,239.339
2024,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,258.446
2025,Atlántico,Hombres,Población fuera de la fuerza de trabajo,Anual,254.316
2007,Atlántico,Hombres,Población subocupada,Anual,61.132937
2008,Atlántico,Hombres,Población subocupada,Anual,42.685196000000005
2009,Atlántico,Hombres,Población subocupada,Anual,45.396854
2010,Atlántico,Hombres,Población subocupada,Anual,54.66054
2011,Atlántico,Hombres,Población subocupada,Anual,81.590764
2012,Atlántico,Hombres,Población subocupada,Anual,81.46705800000001
2013,Atlántico,Hombres,Población subocupada,Anual,69.958228
2014,Atlántico,Hombres,Población subocupada,Anual,68.35449899999999
2015,Atlántico,Hombres,Población subocupada,Anual,90.690609
2016,Atlántico,Hombres,Población subocupada,Anual,78.253792
2017,Atlántico,Hombres,Población subocupada,Anual,79.73427099999999
2018,Atlántico,Hombres,Población subocupada,Anual,95.399066
2019,Atlántico,Hombres,Población subocupada,Anual,105.886463
2020,Atlántico,Hombres,Población subocupada,Anual,0.0
2021,Atlántico,Hombres,Población subocupada,Anual,102.277
2022,Atlántico,Hombres,Población subocupada,Anual,120.007
2023,Atlántico,Hombres,Población subocupada,Anual,89.833
2024,Atlántico,Hombres,Población subocupada,Anual,72.182
2025,Atlántico,Hombres,Población subocupada,Anual,68.307
2007,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2008,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2009,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2010,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2011,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2012,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2013,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2014,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2015,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2016,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2017,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2018,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2019,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2020,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,0.0
2021,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,21.635
2022,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,28.152
2023,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,37.806
2024,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,36.366
2025,Atlántico,Hombres,Fuerza de trabajo potencial,Anual,29.111
2007,Bolívar,Hombres,% población en edad de trabajar,Anual,67.581570088
2008,Bolívar,Hombres,% población en edad de trabajar,Anual,67.952773171
2009,Bolívar,Hombres,% población en edad de trabajar,Anual,68.280228605
2010,Bolívar,Hombres,% población en edad de trabajar,Anual,68.612923194
2011,Bolívar,Hombres,% población en edad de trabajar,Anual,68.942502016
2012,Bolívar,Hombres,% población en edad de trabajar,Anual,69.286258652
2013,Bolívar,Hombres,% población en edad de trabajar,Anual,69.650445764
2014,Bolívar,Hombres,% población en edad de trabajar,Anual,70.025717462
2015,Bolívar,Hombres,% población en edad de trabajar,Anual,70.413009095
2016,Bolívar,Hombres,% población en edad de trabajar,Anual,70.79898979
2017,Bolívar,Hombres,% población en edad de trabajar,Anual,71.156886611
2018,Bolívar,Hombres,% población en edad de trabajar,Anual,71.513534946
2019,Bolívar,Hombres,% población en edad de trabajar,Anual,71.817988075
2020,Bolívar,Hombres,% población en edad de trabajar,Anual,72.101606841
2021,Bolívar,Hombres,% población en edad de trabajar,Anual,72.40025265
2022,Bolívar,Hombres,% población en edad de trabajar,Anual,72.683562176
2023,Bolívar,Hombres,% población en edad de trabajar,Anual,72.970558439
2024,Bolívar,Hombres,% población en edad de trabajar,Anual,73.438838539
2025,Bolívar,Hombres,% población en edad de trabajar,Anual,73.807538932
2007,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.291490141
2008,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,74.770003501
2009,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.515247506
2010,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.823063114
2011,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,79.572866352
2012,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,81.09475617
2013,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,80.260121557
2014,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,79.45139908
2015,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,79.185356002
2016,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,79.019849555
2017,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.045747284
2018,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,78.295837199
2019,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.680284655
2020,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,74.244386449
2021,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.904230503
2022,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,77.317769967
2023,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,79.077007045
2024,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,74.871751503
2025,Bolívar,Hombres,Tasa Global de Participación (TGP),Anual,75.143504495
2007,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,70.998136771
2008,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,69.50890918
2009,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,72.238362208
2010,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,73.913718252
2011,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.709400527
2012,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,77.157353601
2013,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,76.776980788
2014,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,76.328075137
2015,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.6653314
2016,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.625223288
2017,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,74.030318533
2018,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.761847717
2019,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.293314593
2020,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,69.579224369
2021,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,71.557907342
2022,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,72.26662774
2023,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,75.243108455
2024,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,69.57833256
2025,Bolívar,Hombres,Tasa de Ocupación (TO),Anual,70.60849187
2007,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,8.142362579
2008,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,7.036370302
2009,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,6.807544925
2010,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,5.023375726
2011,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.855255317
2012,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.855310942
2013,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.339814968
2014,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,3.931112579
2015,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.445297438
2016,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.295915882
2017,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,3.913815956
2018,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,3.236429385
2019,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,3.072813227
2020,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,6.283521628
2021,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,8.146313903
2022,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,6.532964193
2023,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,4.848310189
2024,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,7.069981451
2025,Bolívar,Hombres,Tasa de Desocupación (TD),Anual,6.035135911
2007,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,8.764849078
2008,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,6.813801841
2009,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,10.138927217
2010,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,10.297598958
2011,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,8.222273406
2012,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,9.488532113
2013,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,9.517135461
2014,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,12.108146766
2015,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,11.975247268
2016,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,9.457226585
2017,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,7.412930413
2018,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,12.45628672
2019,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,11.288419791
2020,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,0.0
2021,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,11.578685758
2022,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,13.911651277
2023,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,10.469799153
2024,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,8.196279703
2025,Bolívar,Hombres,Tasa de Subocupación (TS),Anual,6.527437663
2007,Bolívar,Hombres,Población total,Anual,912.191
2008,Bolívar,Hombres,Población total,Anual,921.256
2009,Bolívar,Hombres,Población total,Anual,934.537
2010,Bolívar,Hombres,Población total,Anual,945.045
2011,Bolívar,Hombres,Población total,Anual,954.99
2012,Bolívar,Hombres,Población total,Anual,964.425
2013,Bolívar,Hombres,Población total,Anual,973.497
2014,Bolívar,Hombres,Población total,Anual,982.212
2015,Bolívar,Hombres,Población total,Anual,990.753
2016,Bolívar,Hombres,Población total,Anual,1000.188
2017,Bolívar,Hombres,Población total,Anual,1011.361
2018,Bolívar,Hombres,Población total,Anual,1026.491
2019,Bolívar,Hombres,Población total,Anual,1055.755
2020,Bolívar,Hombres,Población total,Anual,1080.754
2021,Bolívar,Hombres,Población total,Anual,1096.905
2022,Bolívar,Hombres,Población total,Anual,1108.671
2023,Bolívar,Hombres,Población total,Anual,1119.628
2024,Bolívar,Hombres,Población total,Anual,1130.255
2025,Bolívar,Hombres,Población total,Anual,1140.568
2007,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,616.473
2008,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,626.019
2009,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,638.104
2010,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,648.423
2011,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,658.394
2012,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,668.214
2013,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,678.045
2014,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,687.801
2015,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,697.619
2016,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,708.123
2017,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,719.653
2018,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,734.08
2019,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,758.222
2020,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,779.241
2021,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,794.162
2022,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,805.821
2023,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,816.998
2024,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,830.046
2025,Bolívar,Hombres,Población en edad de trabajar (PET),Anual,841.825
2007,Bolívar,Hombres,Fuerza de trabajo,Anual,476.481168
2008,Bolívar,Hombres,Fuerza de trabajo,Anual,468.074428
2009,Bolívar,Hombres,Fuerza de trabajo,Anual,494.627895
2010,Bolívar,Hombres,Fuerza de trabajo,Anual,504.622641
2011,Bolívar,Hombres,Fuerza de trabajo,Anual,523.902978
2012,Bolívar,Hombres,Fuerza de trabajo,Anual,541.8865139999999
2013,Bolívar,Hombres,Fuerza de trabajo,Anual,544.199741
2014,Bolívar,Hombres,Fuerza de trabajo,Anual,546.467517
2015,Bolívar,Hombres,Fuerza de trabajo,Anual,552.412089
2016,Bolívar,Hombres,Fuerza de trabajo,Anual,559.557729
2017,Bolívar,Hombres,Fuerza de trabajo,Anual,554.462032
2018,Bolívar,Hombres,Fuerza de trabajo,Anual,574.754082
2019,Bolívar,Hombres,Fuerza de trabajo,Anual,588.989008
2020,Bolívar,Hombres,Fuerza de trabajo,Anual,578.542699
2021,Bolívar,Hombres,Fuerza de trabajo,Anual,618.686
2022,Bolívar,Hombres,Fuerza de trabajo,Anual,623.043
2023,Bolívar,Hombres,Fuerza de trabajo,Anual,646.058
2024,Bolívar,Hombres,Fuerza de trabajo,Anual,621.47
2025,Bolívar,Hombres,Fuerza de trabajo,Anual,632.577
2007,Bolívar,Hombres,Población ocupada,Anual,437.684344
2008,Bolívar,Hombres,Población ocupada,Anual,435.138978
2009,Bolívar,Hombres,Población ocupada,Anual,460.95587900000004
2010,Bolívar,Hombres,Población ocupada,Anual,479.273549
2011,Bolívar,Hombres,Población ocupada,Anual,498.466151
2012,Bolívar,Hombres,Población ocupada,Anual,515.576239
2013,Bolívar,Hombres,Población ocupada,Anual,520.582479
2014,Bolívar,Hombres,Población ocupada,Anual,524.9852639999999
2015,Bolívar,Hombres,Población ocupada,Anual,527.855728
2016,Bolívar,Hombres,Población ocupada,Anual,535.5196
2017,Bolívar,Hombres,Población ocupada,Anual,532.7614080000001
2018,Bolívar,Hombres,Población ocupada,Anual,556.1525720000001
2019,Bolívar,Hombres,Población ocupada,Anual,570.890476
2020,Bolívar,Hombres,Población ocupada,Anual,542.189844
2021,Bolívar,Hombres,Población ocupada,Anual,568.286
2022,Bolívar,Hombres,Población ocupada,Anual,582.34
2023,Bolívar,Hombres,Población ocupada,Anual,614.735
2024,Bolívar,Hombres,Población ocupada,Anual,577.532
2025,Bolívar,Hombres,Población ocupada,Anual,594.4
2007,Bolívar,Hombres,Población desocupada,Anual,38.796824
2008,Bolívar,Hombres,Población desocupada,Anual,32.935449999999996
2009,Bolívar,Hombres,Población desocupada,Anual,33.672016000000006
2010,Bolívar,Hombres,Población desocupada,Anual,25.349091
2011,Bolívar,Hombres,Población desocupada,Anual,25.436827
2012,Bolívar,Hombres,Población desocupada,Anual,26.310275
2013,Bolívar,Hombres,Población desocupada,Anual,23.617262
