Fecha,COP,UVR indexado (COP),USD,% Moneda local,% Moneda extranjera
2013-01-31,74.9987560308884,25.0012439691116,0.0,100.0,0.0
2013-02-28,74.94709993325077,25.052900066749235,0.0,100.0,0.0
2013-03-01,79.02277375241384,20.977226247586138,0.0,100.0,0.0
2013-04-30,78.4722322247682,21.527767775231798,0.0,100.0,0.0
2013-05-31,78.06956712379845,21.93043287620155,0.0,100.0,0.0
2013-06-30,77.75432204047127,22.245677959528727,0.0,100.0,0.0
2013-07-31,77.84881226987727,22.15118773012271,0.0,100.0,0.0
2013-08-31,78.02339356348979,21.976606436510192,0.0,100.0,0.0
2013-09-30,77.96885696274359,22.031143037256403,0.0,100.0,0.0
2013-10-31,77.79503124460497,22.204968755394997,0.0,100.0,0.0
2013-11-30,77.5586763478804,22.44132365211962,0.0,100.0,0.0
2013-12-31,78.38316339950943,21.616836600490576,0.0,100.0,0.0
2014-01-31,77.40767178523008,22.592328214769893,0.0,100.0,0.0
2014-02-28,77.21308224992234,22.78691775007765,0.0,100.0,0.0
2014-03-31,76.49472695897514,23.50527304102485,0.0,100.0,0.0
2014-04-30,75.92959711528496,24.070402884715044,0.0,100.0,0.0
2014-05-31,74.62461207359095,25.375387926409037,0.0,100.0,0.0
2014-06-30,75.28359652555018,24.716403474449823,0.0,100.0,0.0
2014-07-31,74.72925397865018,25.270746021349833,0.0,100.0,0.0
2014-08-31,74.44686334944353,25.553136650556464,0.0,100.0,0.0
2014-09-30,74.29290579156242,25.707094208437614,0.0,100.0,0.0
2014-10-31,75.47393421107866,24.526065788921365,0.0,100.0,0.0
2014-11-30,75.01102335867941,24.98897664132062,0.0,100.0,0.0
2014-12-31,75.16730698052096,24.832693019479045,0.0,100.0,0.0
2015-01-31,74.32632435272775,25.673675647272276,0.0,100.0,0.0
2015-02-28,77.13639400276425,22.863605997235737,0.0,100.0,0.0
2015-03-31,76.71800439383135,23.281995606168657,0.0,100.0,0.0
2015-04-30,76.33836507883538,23.66163492116462,0.0,100.0,0.0
2015-05-31,76.84269405295257,23.15730594704743,0.0,100.0,0.0
2015-06-30,75.96588018952393,24.034119810476067,0.0,100.0,0.0
2015-07-31,75.19099646546722,24.80900353453278,0.0,100.0,0.0
2015-08-31,74.92087763804824,25.079122361951754,0.0,100.0,0.0
2015-09-30,75.09117044862288,24.908829551377128,0.0,100.0,0.0
2015-10-31,73.54345374726023,26.45654625273978,0.0,100.0,0.0
2015-11-30,72.55411611572394,27.44588388427604,0.0,100.0,0.0
2015-12-31,72.78553458942379,27.214465410576206,0.0,100.0,0.0
2016-01-31,72.12292605944658,27.877073940553398,0.0,99.99999999999999,0.0
2016-02-29,71.51908130293108,28.48091869706893,0.0,100.0,0.0
2016-03-31,71.0705092038314,28.92949079616858,0.0,99.99999999999997,0.0
2016-04-30,70.86279177749559,29.137208222504402,0.0,100.0,0.0
2016-05-31,72.36612853464169,27.63387146535831,0.0,100.0,0.0
2016-06-30,71.63554973675028,28.36445026324974,0.0,100.00000000000003,0.0
2016-07-31,71.11607153754682,28.883928462453156,0.0,99.99999999999997,0.0
2016-08-31,71.02689174411331,28.973108255886665,0.0,99.99999999999997,0.0
2016-09-30,70.81533553102093,29.18466446897905,0.0,99.9999999999999,0.0
2016-10-31,71.05626928642734,28.94373071357267,0.0,100.0,0.0
2016-11-30,71.24940885817989,28.75059114182009,0.0,100.0,0.0
2016-12-31,70.98404079930766,29.015959200692343,0.0,100.0,0.0
2017-01-31,70.43105567663942,29.56894432336056,0.0,100.0,0.0
2017-02-28,70.32016309926318,29.679836900736824,0.0,100.0,0.0
2017-03-31,70.21415076717493,29.785849232825072,0.0,100.0,0.0
2017-04-30,69.93592216752259,30.06407783247741,0.0,100.0,0.0
2017-05-31,72.44236554705131,27.557634452948676,0.0,100.0,0.0
2017-06-30,71.70744356845462,28.292556431545375,0.0,100.0,0.0
2017-07-31,71.74278878131382,28.25721121868619,0.0,100.0,0.0
2017-08-31,71.82795741191346,28.17204258808656,0.0,100.0,0.0
2017-09-30,71.61572964343772,28.384270356562286,0.0,100.0,0.0
2017-10-31,71.57539361799336,28.42460638200663,0.0,100.0,0.0
2017-11-30,71.55260284588275,28.44739715411726,0.0,100.0,0.0
2017-12-31,71.80150807764811,28.198491922351888,0.0,100.0,0.0
2018-01-31,71.4374916110336,28.562508388966414,0.0,100.0,0.0
2018-02-28,71.46009291457894,28.53990708542104,0.0,100.0,0.0
2018-03-31,71.06322374975248,28.93677625024752,0.0,100.0,0.0
2018-04-30,70.68882878948443,29.311171210515568,0.0,100.0,0.0
2018-05-31,70.49543488246319,29.504565117536796,0.0,100.0,0.0
2018-06-30,70.18492854443693,29.81507145556308,0.0,100.0,0.0
2018-07-31,70.26082238914306,29.73917761085693,0.0,99.99999999999997,0.0
2018-08-31,70.13003013386864,29.869969866131395,0.0,100.00000000000004,0.0
2018-09-30,70.13369627188737,29.866303728112648,0.0,100.00000000000004,0.0
2018-10-31,67.97687743108943,32.02312256891057,0.0,100.00000000000004,0.0
2018-11-30,67.61907640535667,32.38092359464334,0.0,100.00000000000004,0.0
2018-12-01,67.69543967540164,32.30456032459837,0.0,100.00000000000004,0.0
2019-01-31,67.66037400498942,32.3396259950106,0.0,100.00000000000004,0.0
2019-02-28,67.78214761638627,31.993675903672784,0.0,100.00000000000004,0.0
2019-03-31,67.51677032902002,32.48322967097999,0.0,100.0,0.0
2019-04-30,69.17945363567684,30.820546364323175,0.0,100.0,0.0
2019-05-31,69.08037556789569,30.919624432104342,0.0,100.0,0.0
2019-06-30,68.99920661922003,31.00079338077996,0.0,100.0,0.0
2019-07-31,69.4357372724201,30.564262727579887,0.0,100.0,0.0
2019-08-31,69.47529755163289,30.52470244836712,0.0,100.0,0.0
2019-09-30,68.51965845657817,31.480341543421826,0.0,100.0,0.0
2019-10-31,68.71079737392643,31.289202626073553,0.0,100.0,0.0
2019-11-30,68.92551825686918,31.07448174313082,0.0,100.0,0.0
2019-12-31,68.04364415110406,31.95635584889595,0.0,100.0,0.0
2020-01-31,69.22720789558335,30.77279210441662,0.0,100.0,0.0
2020-02-29,69.3426409034841,30.65735909651591,0.0,100.0,0.0
2020-03-31,68.95041258971501,31.049587410284985,0.0,100.0,0.0
2020-04-30,68.33208226070848,31.66791773929153,0.0,100.0,0.0
2020-05-31,69.26075044411947,30.739249555880537,0.0,100.0,0.0
2020-06-30,69.68630989556621,30.31369010443379,0.0,100.0,0.0
2020-07-31,70.9520888283936,29.047911171606383,0.0,99.99999999999997,0.0
