Fecha,USD,EUR,JPY,CHF,UVR (COP),COP,% Moneda local,% Moneda extranjera
2012-07-01,22.556692714995304,0.15456629016750725,0.7336263256674487,0.0,17.851399600171455,58.70371506899831,76.55511466916977,23.44488533083026
2012-08-01,23.166070344633226,0.16243439981668603,0.7495283597310215,0.0,18.252190537539168,57.66977635827989,75.92196689581905,24.078033104180935
2012-09-30,22.66741317147049,0.16037133981341037,0.7400805536362045,0.0,18.420322068818777,58.01181286626114,76.43213493507992,23.567865064920106
2012-10-31,23.02646090925121,0.16559313069962275,0.7322181053771825,0.0,17.891636772872804,58.184091081799174,76.07572785467198,23.924272145328015
2012-11-30,22.50606956841545,0.14920908137709493,0.6986432948289409,0.0,18.276006478332803,58.37007157704572,76.64607805537852,23.353921944621487
2012-12-31,22.317740033611557,0.14233520609223008,0.4305562768904686,0.0,18.15876318218273,58.95060530122302,77.10936848340576,22.890631516594254
2013-01-31,22.611994317500102,0.14565604181436398,0.40675731978400703,0.0,18.059181357883798,58.7764109630177,76.8355923209015,23.1644076790985
2013-02-28,22.662635983491096,0.14086488765783484,0.40354925073360853,0.0,17.699659522766495,59.093290355350966,76.79294987811747,23.207050121882542
2013-03-01,22.541503934857502,0.13736978333572133,0.39455086034303766,0.0,15.210923353510722,61.71565206795303,76.92657542146375,23.07342457853626
2013-04-30,22.675026891179556,0.14359901190123753,0.3829176542710732,0.0,15.57494754407214,61.22350889857599,76.79845644264813,23.20154355735187
2013-05-31,23.19790168608683,0.13126377579715398,0.38024679308987536,0.0,15.759147212486733,60.53144053253939,76.29058774502613,23.70941225497386
2013-06-30,23.397747632086165,0.12938603856773642,0.38905707789834776,0.0,15.948086910179363,60.13572234126839,76.08380925144775,23.91619074855225
2013-07-31,22.67233469471029,0.12824993272142904,0.38137539518173136,0.0,16.052231345428957,60.76580863195758,76.81803997738655,23.181960022613453
2013-08-31,22.934819401968486,0.12782417196454335,0.3834560181323596,0.0,15.894224009058034,60.65967639887656,76.55390040793459,23.44609959206539
2013-09-30,23.615473231915235,0.12472957776386542,0.3660651308733536,0.0,15.82637952942707,60.06735253002048,75.89373205944754,24.106267940552453
2013-10-31,23.01836045187611,0.12171061961573233,0.3564535001389129,0.0,16.095264355022437,60.40821107334682,76.50347542836926,23.496524571630754
2013-11-30,23.521849160002578,0.11134493745222791,0.351513813640162,0.0,16.1544776581119,59.86081443079312,76.01529208890501,23.984707911094983
2013-12-31,23.196092434652044,0.10813359037803036,0.3328219385009653,0.0,15.659608037178666,60.7033439992903,76.36295203646895,23.637047963531042
2014-01-31,25.41936372729079,0.10676251131982671,0.3507664990721892,0.0,15.872106559162694,58.251000703154496,74.12310726231719,25.876892737682805
2014-02-28,25.501165855938407,0.1091907610053333,0.35154878257553906,0.0,16.001768387893204,58.03632621258751,74.0380946004807,25.96190539951928
2014-03-31,24.120108426659897,0.10322690663459909,0.3299367833953375,0.0,16.856405629198168,58.590322254111996,75.44672788331016,24.55327211668984
2014-04-30,23.455421559441273,0.10103581025257694,0.3236453431007218,0.0,17.43441732823946,58.68547995896598,76.11989728720545,23.880102712794574
2014-05-31,23.67937378408518,0.08901993510884837,0.33038015149745886,0.0,18.32532860674487,57.57589752256364,75.90122612930853,24.098773870691485
2014-06-30,22.915710429226664,0.08569983704066231,0.3219953689334747,0.0,18.059727147148575,58.616867217650636,76.67659436479921,23.323405635200803
2014-07-31,22.6982107537759,0.08302599785586563,0.3146947215037123,0.0,18.52588040953576,58.378188117328754,76.9040685268645,23.09593147313548
2014-08-31,22.950823480982134,0.08271990427381781,0.3152119715357057,0.0,18.679610995907932,57.971633647300415,76.65124464320834,23.348755356791656
2014-09-30,23.655401105389718,0.08143216647419294,0.3079995029273553,0.0,18.64603550591304,57.30913171929568,75.95516722520873,24.04483277479128
2014-10-31,24.059122168196847,0.07893404067082857,0.29442736962354854,0.0,17.722144521725532,57.845371899783224,75.56751642150876,24.432483578491222
2014-11-30,25.279050502741136,0.0707786213492867,0.29429146267958217,0.0,17.76791022342378,56.587969189806216,74.35587941323,25.644120586770004
2014-12-31,27.399031437656568,0.07230347792049636,0.30976052941715604,0.0,17.142371777043984,55.076532777961795,72.21890455500578,27.781095444994218
2015-01-31,28.546799786856354,0.06680607361555967,0.3152589081449784,0.0,17.446615246891966,53.62451998449115,71.07113523138311,28.92886476861689
2015-02-28,29.113615499023076,0.06746895599747176,0.31504741273154835,0.0,15.41209862596401,55.091769506283896,70.5038681322479,29.4961318677521
2015-03-31,30.253905297620694,0.06490310691478081,0.3173586428301002,0.0,15.452287329382115,53.91154562325231,69.36383295263443,30.636167047365575
2015-04-30,28.570212489629142,0.06424846720354153,0.30048494575161805,0.0,16.09338702167627,54.97166707573944,71.0650540974157,28.934945902584303
2015-05-31,28.983826777409682,0.052612638620164145,0.2957781434636441,0.0,15.685035760052141,54.982746680454355,70.66778244050649,29.33221755949349
2015-06-30,29.54298641833148,0.05375497567512761,0.30640733780289686,0.0,16.14138938051182,53.95546188767868,70.09685126819049,29.9031487318095
2015-07-31,31.885574491519737,0.057551361440545394,0.32675889917883144,0.0,16.093721267664588,51.63639398019632,67.7301152478609,32.26988475213911
2015-08-31,33.138118177436375,0.061219984945165604,0.35045691420725267,0.0,15.969759287599214,50.480445635811996,66.45020492341122,33.549795076588794
2015-09-30,33.442752857410866,0.058204819705336065,0.34107091440340465,0.0,15.827739796173223,50.330231612307166,66.15797140848039,33.842028591519615
2015-10-31,33.48392769882612,0.3293535933490542,0.3346216883676531,0.0,16.896855299781222,48.955241719675946,65.85209701945716,34.147902980542824
2015-11-30,34.71449410036054,0.3169029499685242,0.34268843144904565,0.0,17.204043558824754,47.42187095939714,64.62591451822189,35.3740854817781
2015-12-31,34.79564554462422,0.9636550589894602,0.34476200592571976,0.0,16.87818772769041,47.017749662770186,63.8959373904606,36.1040626095394
2016-01-31,35.87545208312618,0.9902268705837766,0.35896218867659013,0.0,16.98608784730402,45.78927101030944,62.77535885761346,37.224641142386545
2016-02-29,35.22781459695059,0.9690575528171423,0.37172097403850074,0.0,17.555786884024897,45.87561999216888,63.431406876193776,36.568593123806224
2016-03-31,32.38466814006422,2.2562138477126195,0.34381857541248195,0.0,18.29611163732273,46.71918779948795,65.01529943681068,34.98470056318932
2016-04-30,30.957558486596582,2.1702749148497142,0.3454060221779128,0.0,18.860251132989422,47.666509443386374,66.52676057637579,33.47323942362421
2016-05-31,31.47401840317285,2.7252497510865346,0.3405614810793693,0.0,17.61803471430423,47.842135650357,65.46017036466122,34.539829635338755
2016-06-30,30.406234505029374,2.6319490077364316,0.3563514623562682,0.0,18.40047356426023,48.204991460617705,66.60546502487793,33.39453497512208
2016-07-31,31.55451786913434,2.75041105031006,0.37033935842299914,0.0,18.376355266673052,46.94837645545954,65.32473172213258,34.6752682778674
2016-08-31,30.19196812293402,2.6255525478545545,0.35168236492219956,0.0,18.87033614849611,47.96046081579311,66.83079696428923,33.16920303571077
2016-09-30,29.539849920315568,2.5968250696323922,0.35227999268101295,0.0,19.212149659157678,48.298895358213336,67.511045017371,32.48895498262899
2016-10-31,29.924956283705356,2.568621790670374,0.34415706205053354,0.0,18.960419909961548,48.201844953612195,67.16226486357374,32.83773513642626
2016-11-30,31.306490299095906,2.6205173435171343,0.3275830808966852,0.0,18.441913212958266,47.303496063532,65.74540927649026,34.254590723509736
2016-12-31,30.332421871309784,3.2972174169814323,0.30688640134685113,0.0,18.69956007695273,47.36391423340922,66.06347431036195,33.93652568963805
2017-01-31,30.41310900324177,3.2931906426261737,0.30997885390399493,0.0,19.034230380979718,46.94949111924835,65.98372150022807,34.01627849977194
2017-02-28,29.74592291382077,3.173106971323811,0.3058152350013044,0.0,19.3477032348143,47.42745164503981,66.7751548798541,33.224845120145886
2017-03-31,29.19672739499473,3.1411619136906226,0.3021353448813198,0.0,19.598533047678842,47.76144229875448,67.35997534643332,32.64002465356668
2017-04-30,29.431076208070365,3.225882294410956,0.30441781999034756,0.0,19.691779028522774,47.346844649005554,67.03862367752834,32.96137632247167
2017-05-31,29.38482945454382,3.399536385654199,0.30722166061809475,0.0,18.009609708387124,48.89880279079676,66.90841249918388,33.09158750081612
2017-06-30,30.276470083175795,3.5597287695690247,0.31230631565509415,0.0,18.195002262056686,47.6564925695434,65.85149483160009,34.148505168399915
2017-07-31,29.55138641719192,3.5940119833711273,0.3101864010660659,0.0,18.372086251188986,48.1723289471819,66.54441519837088,33.455584801629115
2017-08-31,29.785829704248656,3.4857929700418477,0.29966375956267804,0.0,18.29608104874994,48.132632517396885,66.42871356614683,33.57128643385318
2017-09-30,29.66196453115201,3.46324399268589,0.2925279478649407,0.0,18.479459401537515,48.10280412675966,66.58226352829718,33.41773647170284
2017-10-31,30.028705083792513,3.455926673906551,0.29355061049437253,0.0,18.408524796740604,47.813292835065965,66.22181763180657,33.77818236819344
2017-11-30,29.77368624387805,3.5181913310400352,0.2965280255524474,0.0,18.4788927970161,47.932701602513355,66.41159439952946,33.58840560047053
2017-12-31,29.403798303224832,3.479891490579131,0.2894991949182414,0.0,18.439102708163976,48.38770830311383,66.82681101127781,33.1731889887222
2018-01-31,28.34149912980541,3.446405743142477,0.2849242153019195,0.0,18.991002047611968,48.93616886413822,67.9271709117502,32.072829088249804
