Fecha,Departamentos,Concepto,Valor
2008,Cundinamarca,Población total,2037.096
2009,Cundinamarca,Población total,2090.615
2010,Cundinamarca,Población total,2151.547
2011,Cundinamarca,Población total,2219.219
2012,Cundinamarca,Población total,2293.602
2013,Cundinamarca,Población total,2375.329
2014,Cundinamarca,Población total,2464.594
2015,Cundinamarca,Población total,2562.172
2016,Cundinamarca,Población total,2671.259
2017,Cundinamarca,Población total,2792.601
2018,Cundinamarca,Población total,2938.119
2019,Cundinamarca,Población total,3105.864
2020,Cundinamarca,Población total,3249.7708820000003
2021,Cundinamarca,Población total,3399.764
2022,Cundinamarca,Población total,3506.156
2023,Cundinamarca,Población total,3606.498
2024,Cundinamarca,Población total,3701.54
2025,Cundinamarca,Población total,3791.972
2007,Cundinamarca,Población en edad de trabajar (PET),1409.803
2008,Cundinamarca,Población en edad de trabajar (PET),1455.917
2009,Cundinamarca,Población en edad de trabajar (PET),1508.844
2010,Cundinamarca,Población en edad de trabajar (PET),1568.159
2011,Cundinamarca,Población en edad de trabajar (PET),1633.106
2012,Cundinamarca,Población en edad de trabajar (PET),1703.541
2013,Cundinamarca,Población en edad de trabajar (PET),1779.668
2014,Cundinamarca,Población en edad de trabajar (PET),1861.315
2015,Cundinamarca,Población en edad de trabajar (PET),1948.947
2016,Cundinamarca,Población en edad de trabajar (PET),2044.575
2017,Cundinamarca,Población en edad de trabajar (PET),2148.647
2018,Cundinamarca,Población en edad de trabajar (PET),2264.755
2019,Cundinamarca,Población en edad de trabajar (PET),2397.519
2020,Cundinamarca,Población en edad de trabajar (PET),2514.4708339999997
2021,Cundinamarca,Población en edad de trabajar (PET),2631.455
2022,Cundinamarca,Población en edad de trabajar (PET),2720.557
2023,Cundinamarca,Población en edad de trabajar (PET),2803.431
2024,Cundinamarca,Población en edad de trabajar (PET),2888.221
2025,Cundinamarca,Población en edad de trabajar (PET),2967.121
2007,Cundinamarca,Fuerza de trabajo,938.87748
2008,Cundinamarca,Fuerza de trabajo,1009.078733
2009,Cundinamarca,Fuerza de trabajo,1123.315905
2010,Cundinamarca,Fuerza de trabajo,1192.707853
2011,Cundinamarca,Fuerza de trabajo,1207.8843689999999
2012,Cundinamarca,Fuerza de trabajo,1239.1851640000002
2013,Cundinamarca,Fuerza de trabajo,1278.547289
2014,Cundinamarca,Fuerza de trabajo,1357.376393
2015,Cundinamarca,Fuerza de trabajo,1393.4685490000002
2016,Cundinamarca,Fuerza de trabajo,1419.848774
2017,Cundinamarca,Fuerza de trabajo,1480.784744
2018,Cundinamarca,Fuerza de trabajo,1567.681879
2019,Cundinamarca,Fuerza de trabajo,1590.887129
2020,Cundinamarca,Fuerza de trabajo,1637.528322
2021,Cundinamarca,Fuerza de trabajo,1739.209
2022,Cundinamarca,Fuerza de trabajo,1842.356
2023,Cundinamarca,Fuerza de trabajo,1869.966
2024,Cundinamarca,Fuerza de trabajo,1914.037
2025,Cundinamarca,Fuerza de trabajo,2074.72
2007,Cundinamarca,Población ocupada,835.8595899999999
2008,Cundinamarca,Población ocupada,916.0211879999999
2009,Cundinamarca,Población ocupada,1007.414215
2010,Cundinamarca,Población ocupada,1072.490824
2011,Cundinamarca,Población ocupada,1087.992837
2012,Cundinamarca,Población ocupada,1119.03677
2013,Cundinamarca,Población ocupada,1167.946892
2014,Cundinamarca,Población ocupada,1236.3252870000001
2015,Cundinamarca,Población ocupada,1278.592266
2016,Cundinamarca,Población ocupada,1293.732935
2017,Cundinamarca,Población ocupada,1351.51623
2018,Cundinamarca,Población ocupada,1398.490995
2019,Cundinamarca,Población ocupada,1396.818517
2020,Cundinamarca,Población ocupada,1346.9741740000002
2021,Cundinamarca,Población ocupada,1436.234
2022,Cundinamarca,Población ocupada,1608.162
2023,Cundinamarca,Población ocupada,1667.838
2024,Cundinamarca,Población ocupada,1711.836
2025,Cundinamarca,Población ocupada,1874.681
2007,Cundinamarca,Población desocupada,103.01789
2008,Cundinamarca,Población desocupada,93.057545
2009,Cundinamarca,Población desocupada,115.90169
2010,Cundinamarca,Población desocupada,120.217029
2011,Cundinamarca,Población desocupada,119.89153200000001
2012,Cundinamarca,Población desocupada,120.148394
2013,Cundinamarca,Población desocupada,110.600397
2014,Cundinamarca,Población desocupada,121.051106
2015,Cundinamarca,Población desocupada,114.876283
2016,Cundinamarca,Población desocupada,126.11583900000001
2017,Cundinamarca,Población desocupada,129.268513
2018,Cundinamarca,Población desocupada,169.19088399999998
2019,Cundinamarca,Población desocupada,194.068613
2020,Cundinamarca,Población desocupada,290.554147
2021,Cundinamarca,Población desocupada,302.975
2022,Cundinamarca,Población desocupada,234.193
2023,Cundinamarca,Población desocupada,202.128
2024,Cundinamarca,Población desocupada,202.201
2025,Cundinamarca,Población desocupada,200.039
2007,Cundinamarca,Población fuera de la fuerza de trabajo,470.92552
2008,Cundinamarca,Población fuera de la fuerza de trabajo,446.838267
2009,Cundinamarca,Población fuera de la fuerza de trabajo,385.52809499999995
2010,Cundinamarca,Población fuera de la fuerza de trabajo,375.451147
2011,Cundinamarca,Población fuera de la fuerza de trabajo,425.221631
2012,Cundinamarca,Población fuera de la fuerza de trabajo,464.355836
2013,Cundinamarca,Población fuera de la fuerza de trabajo,501.12071100000003
2014,Cundinamarca,Población fuera de la fuerza de trabajo,503.938607
2015,Cundinamarca,Población fuera de la fuerza de trabajo,555.478451
2016,Cundinamarca,Población fuera de la fuerza de trabajo,624.726226
2017,Cundinamarca,Población fuera de la fuerza de trabajo,667.862256
2018,Cundinamarca,Población fuera de la fuerza de trabajo,697.073121
2019,Cundinamarca,Población fuera de la fuerza de trabajo,806.631871
2020,Cundinamarca,Población fuera de la fuerza de trabajo,876.942512
2021,Cundinamarca,Población fuera de la fuerza de trabajo,892.246
2022,Cundinamarca,Población fuera de la fuerza de trabajo,878.202
2023,Cundinamarca,Población fuera de la fuerza de trabajo,933.466
2024,Cundinamarca,Población fuera de la fuerza de trabajo,974.184
2025,Cundinamarca,Población fuera de la fuerza de trabajo,892.401
2007,Cundinamarca,Población subocupada,92.10235300000001
2008,Cundinamarca,Población subocupada,97.010154
2009,Cundinamarca,Población subocupada,160.14172
2010,Cundinamarca,Población subocupada,178.59027799999998
2011,Cundinamarca,Población subocupada,184.060788
2012,Cundinamarca,Población subocupada,177.412479
2013,Cundinamarca,Población subocupada,146.805906
2014,Cundinamarca,Población subocupada,193.23629300000002
2015,Cundinamarca,Población subocupada,180.842044
2016,Cundinamarca,Población subocupada,165.694661
2017,Cundinamarca,Población subocupada,177.444553
2018,Cundinamarca,Población subocupada,173.54070000000002
2019,Cundinamarca,Población subocupada,196.168317
2020,Cundinamarca,Población subocupada,0.0
2021,Cundinamarca,Población subocupada,146.017
2022,Cundinamarca,Población subocupada,186.034
2023,Cundinamarca,Población subocupada,129.224
2024,Cundinamarca,Población subocupada,131.43
2025,Cundinamarca,Población subocupada,178.473
2007,Cundinamarca,Fuerza de trabajo potencial,0.0
2008,Cundinamarca,Fuerza de trabajo potencial,0.0
2009,Cundinamarca,Fuerza de trabajo potencial,0.0
2010,Cundinamarca,Fuerza de trabajo potencial,0.0
2011,Cundinamarca,Fuerza de trabajo potencial,0.0
2012,Cundinamarca,Fuerza de trabajo potencial,0.0
2013,Cundinamarca,Fuerza de trabajo potencial,0.0
2014,Cundinamarca,Fuerza de trabajo potencial,0.0
2015,Cundinamarca,Fuerza de trabajo potencial,0.0
2016,Cundinamarca,Fuerza de trabajo potencial,0.0
2017,Cundinamarca,Fuerza de trabajo potencial,0.0
2018,Cundinamarca,Fuerza de trabajo potencial,0.0
2019,Cundinamarca,Fuerza de trabajo potencial,0.0
2020,Cundinamarca,Fuerza de trabajo potencial,0.0
2021,Cundinamarca,Fuerza de trabajo potencial,96.305
2022,Cundinamarca,Fuerza de trabajo potencial,95.931
2023,Cundinamarca,Fuerza de trabajo potencial,109.806
2024,Cundinamarca,Fuerza de trabajo potencial,66.873
2025,Cundinamarca,Fuerza de trabajo potencial,115.906
2007,Huila,% población en edad de trabajar,68.584734939
2008,Huila,% población en edad de trabajar,69.002382346
2009,Huila,% población en edad de trabajar,69.409586671
2010,Huila,% población en edad de trabajar,69.796465976
2011,Huila,% población en edad de trabajar,70.159798465
2012,Huila,% población en edad de trabajar,70.507573355
2013,Huila,% población en edad de trabajar,70.831255781
2014,Huila,% población en edad de trabajar,71.134522884
2015,Huila,% población en edad de trabajar,71.41683097
2016,Huila,% población en edad de trabajar,71.678676687
2017,Huila,% población en edad de trabajar,71.919791876
2018,Huila,% población en edad de trabajar,72.138111723
2019,Huila,% población en edad de trabajar,72.424418542
2020,Huila,% población en edad de trabajar,72.715017357
2021,Huila,% población en edad de trabajar,73.027792878
2022,Huila,% población en edad de trabajar,73.325926732
2023,Huila,% población en edad de trabajar,73.621117687
2024,Huila,% población en edad de trabajar,73.83795762
2025,Huila,% población en edad de trabajar,74.162263532
2007,Huila,Tasa Global de Participación (TGP),61.268051473
2008,Huila,Tasa Global de Participación (TGP),64.935694891
2009,Huila,Tasa Global de Participación (TGP),67.927530064
2010,Huila,Tasa Global de Participación (TGP),66.518102242
2011,Huila,Tasa Global de Participación (TGP),66.15715911
2012,Huila,Tasa Global de Participación (TGP),68.084773316
2013,Huila,Tasa Global de Participación (TGP),66.081393241
2014,Huila,Tasa Global de Participación (TGP),62.179512539
2015,Huila,Tasa Global de Participación (TGP),63.657751057
2016,Huila,Tasa Global de Participación (TGP),61.601502632
2017,Huila,Tasa Global de Participación (TGP),60.269466375
2018,Huila,Tasa Global de Participación (TGP),58.090507571
2019,Huila,Tasa Global de Participación (TGP),57.317957384
2020,Huila,Tasa Global de Participación (TGP),54.04376265
2021,Huila,Tasa Global de Participación (TGP),54.445723295
2022,Huila,Tasa Global de Participación (TGP),58.545843647
2023,Huila,Tasa Global de Participación (TGP),59.195222722
2024,Huila,Tasa Global de Participación (TGP),60.429783472
2025,Huila,Tasa Global de Participación (TGP),56.834237362
2007,Huila,Tasa de Ocupación (TO),55.174045866
2008,Huila,Tasa de Ocupación (TO),58.351887728
2009,Huila,Tasa de Ocupación (TO),60.305035861
2010,Huila,Tasa de Ocupación (TO),59.972003111
2011,Huila,Tasa de Ocupación (TO),60.559568845
2012,Huila,Tasa de Ocupación (TO),61.092460834
2013,Huila,Tasa de Ocupación (TO),59.925818529
2014,Huila,Tasa de Ocupación (TO),56.713220844
2015,Huila,Tasa de Ocupación (TO),58.296828277
2016,Huila,Tasa de Ocupación (TO),56.031791793
2017,Huila,Tasa de Ocupación (TO),54.299525114
2018,Huila,Tasa de Ocupación (TO),51.943677248
2019,Huila,Tasa de Ocupación (TO),51.872638154
2020,Huila,Tasa de Ocupación (TO),45.080544668
2021,Huila,Tasa de Ocupación (TO),47.773887397
2022,Huila,Tasa de Ocupación (TO),53.642575814
2023,Huila,Tasa de Ocupación (TO),54.417028803
2024,Huila,Tasa de Ocupación (TO),55.368713473
2025,Huila,Tasa de Ocupación (TO),52.954106503
2007,Huila,Tasa de Desocupación (TD),9.946465508
2008,Huila,Tasa de Desocupación (TD),10.13896467
2009,Huila,Tasa de Desocupación (TD),11.221509447
2010,Huila,Tasa de Desocupación (TD),9.84107921
2011,Huila,Tasa de Desocupación (TD),8.46104993
2012,Huila,Tasa de Desocupación (TD),10.270009198
2013,Huila,Tasa de Desocupación (TD),9.315140632
2014,Huila,Tasa de Desocupación (TD),8.791145945
2015,Huila,Tasa de Desocupación (TD),8.421476868
2016,Huila,Tasa de Desocupación (TD),9.041517822
2017,Huila,Tasa de Desocupación (TD),9.905415827
2018,Huila,Tasa de Desocupación (TD),10.581471191
2019,Huila,Tasa de Desocupación (TD),9.500197631
2020,Huila,Tasa de Desocupación (TD),16.585110922
2021,Huila,Tasa de Desocupación (TD),12.254104628
2022,Huila,Tasa de Desocupación (TD),8.375091258
2023,Huila,Tasa de Desocupación (TD),8.071924893
2024,Huila,Tasa de Desocupación (TD),8.37512516
2025,Huila,Tasa de Desocupación (TD),6.827101125
2007,Huila,Tasa de Subocupación (TS),8.258241063
2008,Huila,Tasa de Subocupación (TS),9.933818039
2009,Huila,Tasa de Subocupación (TS),14.377041427
2010,Huila,Tasa de Subocupación (TS),13.651361224
2011,Huila,Tasa de Subocupación (TS),12.159029846
2012,Huila,Tasa de Subocupación (TS),13.635080043
2013,Huila,Tasa de Subocupación (TS),14.010402999
2014,Huila,Tasa de Subocupación (TS),12.289732698
2015,Huila,Tasa de Subocupación (TS),12.828735593
2016,Huila,Tasa de Subocupación (TS),12.849828507
2017,Huila,Tasa de Subocupación (TS),10.618878728
2018,Huila,Tasa de Subocupación (TS),11.508677624
2019,Huila,Tasa de Subocupación (TS),11.328292766
2020,Huila,Tasa de Subocupación (TS),0.0
2021,Huila,Tasa de Subocupación (TS),3.337189833
2022,Huila,Tasa de Subocupación (TS),4.892417245
2023,Huila,Tasa de Subocupación (TS),6.283777003
2024,Huila,Tasa de Subocupación (TS),4.487467782
2025,Huila,Tasa de Subocupación (TS),4.10405859
2007,Huila,Población total,965.381
2008,Huila,Población total,977.188
2009,Huila,Población total,989.019
2010,Huila,Población total,1001.012
2011,Huila,Población total,1013.026
2012,Huila,Población total,1024.975
2013,Huila,Población total,1036.877
2014,Huila,Población total,1048.855
2015,Huila,Población total,1061.044
2016,Huila,Población total,1073.548
2017,Huila,Población total,1086.274
2018,Huila,Población total,1100.008
2019,Huila,Población total,1111.516
2020,Huila,Población total,1122.328
2021,Huila,Población total,1131.798
2022,Huila,Población total,1140.799
2023,Huila,Población total,1149.441
2024,Huila,Población total,1157.959
2025,Huila,Población total,1166.278
2007,Huila,Población en edad de trabajar (PET),662.104
2008,Huila,Población en edad de trabajar (PET),674.283
2009,Huila,Población en edad de trabajar (PET),686.474
2010,Huila,Población en edad de trabajar (PET),698.671
2011,Huila,Población en edad de trabajar (PET),710.737
2012,Huila,Población en edad de trabajar (PET),722.685
2013,Huila,Población en edad de trabajar (PET),734.433
2014,Huila,Población en edad de trabajar (PET),746.098
2015,Huila,Población en edad de trabajar (PET),757.764
2016,Huila,Población en edad de trabajar (PET),769.505
2017,Huila,Población en edad de trabajar (PET),781.246
2018,Huila,Población en edad de trabajar (PET),793.525
2019,Huila,Población en edad de trabajar (PET),805.009
2020,Huila,Población en edad de trabajar (PET),816.101
2021,Huila,Población en edad de trabajar (PET),826.527
2022,Huila,Población en edad de trabajar (PET),836.502
2023,Huila,Población en edad de trabajar (PET),846.231
2024,Huila,Población en edad de trabajar (PET),855.014
2025,Huila,Población en edad de trabajar (PET),864.938
2007,Huila,Fuerza de trabajo,405.65822
2008,Huila,Fuerza de trabajo,437.850352
2009,Huila,Fuerza de trabajo,466.304833
2010,Huila,Fuerza de trabajo,464.74269
2011,Huila,Fuerza de trabajo,470.20340799999997
2012,Huila,Fuerza de trabajo,492.038444
2013,Huila,Fuerza de trabajo,485.323559
2014,Huila,Fuerza de trabajo,463.920099
2015,Huila,Fuerza de trabajo,482.375521
2016,Huila,Fuerza de trabajo,474.026643
2017,Huila,Fuerza de trabajo,470.85279499999996
2018,Huila,Fuerza de trabajo,460.9627
2019,Huila,Fuerza de trabajo,461.414716
2020,Huila,Fuerza de trabajo,441.05168699999996
2021,Huila,Fuerza de trabajo,450.009
2022,Huila,Fuerza de trabajo,489.737
2023,Huila,Fuerza de trabajo,500.928
2024,Huila,Fuerza de trabajo,516.683
2025,Huila,Fuerza de trabajo,491.581
2007,Huila,Población ocupada,365.309565
2008,Huila,Población ocupada,393.456859
2009,Huila,Población ocupada,413.978392
2010,Huila,Población ocupada,419.006994
2011,Huila,Población ocupada,430.419263
2012,Huila,Población ocupada,441.50605099999996
2013,Huila,Población ocupada,440.11498700000004
2014,Huila,Población ocupada,423.136206
2015,Huila,Población ocupada,441.752378
2016,Huila,Población ocupada,431.167439
2017,Huila,Población ocupada,424.212868
2018,Huila,Población ocupada,412.186065
2019,Huila,Población ocupada,417.579406
2020,Huila,Población ocupada,367.902776
2021,Huila,Población ocupada,394.864
2022,Huila,Población ocupada,448.721
2023,Huila,Población ocupada,460.494
2024,Huila,Población ocupada,473.41
2025,Huila,Población ocupada,458.02
2007,Huila,Población desocupada,40.348655
2008,Huila,Población desocupada,44.393491999999995
2009,Huila,Población desocupada,52.326440999999996
2010,Huila,Población desocupada,45.735696000000004
2011,Huila,Población desocupada,39.784144999999995
2012,Huila,Población desocupada,50.532393
2013,Huila,Población desocupada,45.208572
2014,Huila,Población desocupada,40.783893
2015,Huila,Población desocupada,40.623143
2016,Huila,Población desocupada,42.859203
2017,Huila,Población desocupada,46.639927
2018,Huila,Población desocupada,48.776635
2019,Huila,Población desocupada,43.83531
2020,Huila,Población desocupada,73.148912
2021,Huila,Población desocupada,55.145
2022,Huila,Población desocupada,41.016
2023,Huila,Población desocupada,40.435
2024,Huila,Población desocupada,43.273
2025,Huila,Población desocupada,33.561
2007,Huila,Población fuera de la fuerza de trabajo,256.44578
2008,Huila,Población fuera de la fuerza de trabajo,236.432648
2009,Huila,Población fuera de la fuerza de trabajo,220.169167
2010,Huila,Población fuera de la fuerza de trabajo,233.92831
2011,Huila,Población fuera de la fuerza de trabajo,240.533592
2012,Huila,Población fuera de la fuerza de trabajo,230.646556
2013,Huila,Población fuera de la fuerza de trabajo,249.109441
2014,Huila,Población fuera de la fuerza de trabajo,282.177901
2015,Huila,Población fuera de la fuerza de trabajo,275.388479
2016,Huila,Población fuera de la fuerza de trabajo,295.478357
2017,Huila,Población fuera de la fuerza de trabajo,310.393205
2018,Huila,Población fuera de la fuerza de trabajo,332.5623
2019,Huila,Población fuera de la fuerza de trabajo,343.59428399999996
2020,Huila,Población fuera de la fuerza de trabajo,375.04931300000004
2021,Huila,Población fuera de la fuerza de trabajo,376.518
2022,Huila,Población fuera de la fuerza de trabajo,346.765
2023,Huila,Población fuera de la fuerza de trabajo,345.303
2024,Huila,Población fuera de la fuerza de trabajo,338.331
2025,Huila,Población fuera de la fuerza de trabajo,373.357
2007,Huila,Población subocupada,33.500234
2008,Huila,Población subocupada,43.495256999999995
2009,Huila,Población subocupada,67.040839
2010,Huila,Población subocupada,63.443703
2011,Huila,Población subocupada,57.172173
2012,Huila,Población subocupada,67.08983599999999
2013,Huila,Población subocupada,67.995786
2014,Huila,Población subocupada,57.014540000000004
2015,Huila,Población subocupada,61.88268
2016,Huila,Población subocupada,60.911611
2017,Huila,Población subocupada,49.999286999999995
2018,Huila,Población subocupada,53.050711
2019,Huila,Población subocupada,52.270410000000005
2020,Huila,Población subocupada,0.0
2021,Huila,Población subocupada,15.018
2022,Huila,Población subocupada,23.96
2023,Huila,Población subocupada,31.477
2024,Huila,Población subocupada,23.186
2025,Huila,Población subocupada,20.175
2007,Huila,Fuerza de trabajo potencial,0.0
2008,Huila,Fuerza de trabajo potencial,0.0
2009,Huila,Fuerza de trabajo potencial,0.0
2010,Huila,Fuerza de trabajo potencial,0.0
2011,Huila,Fuerza de trabajo potencial,0.0
2012,Huila,Fuerza de trabajo potencial,0.0
2013,Huila,Fuerza de trabajo potencial,0.0
2014,Huila,Fuerza de trabajo potencial,0.0
2015,Huila,Fuerza de trabajo potencial,0.0
2016,Huila,Fuerza de trabajo potencial,0.0
2017,Huila,Fuerza de trabajo potencial,0.0
2018,Huila,Fuerza de trabajo potencial,0.0
2019,Huila,Fuerza de trabajo potencial,0.0
2020,Huila,Fuerza de trabajo potencial,0.0
2021,Huila,Fuerza de trabajo potencial,15.278
2022,Huila,Fuerza de trabajo potencial,15.835
2023,Huila,Fuerza de trabajo potencial,12.391
2024,Huila,Fuerza de trabajo potencial,9.464
2025,Huila,Fuerza de trabajo potencial,6.394
2007,La Guajira,% población en edad de trabajar,60.801784706
2008,La Guajira,% población en edad de trabajar,61.063682193
2009,La Guajira,% población en edad de trabajar,61.336489496
2010,La Guajira,% población en edad de trabajar,61.623199883
2011,La Guajira,% población en edad de trabajar,61.926741604
2012,La Guajira,% población en edad de trabajar,62.269458957
2013,La Guajira,% población en edad de trabajar,62.653749002
2014,La Guajira,% población en edad de trabajar,63.073599627
2015,La Guajira,% población en edad de trabajar,63.533515532
2016,La Guajira,% población en edad de trabajar,64.032428013
2017,La Guajira,% población en edad de trabajar,64.536550265
2018,La Guajira,% población en edad de trabajar,65.051639303
2019,La Guajira,% población en edad de trabajar,65.725489772
2020,La Guajira,% población en edad de trabajar,66.268553633
2021,La Guajira,% población en edad de trabajar,66.710275001
2022,La Guajira,% población en edad de trabajar,67.100043022
2023,La Guajira,% población en edad de trabajar,67.525441576
2024,La Guajira,% población en edad de trabajar,67.902158383
2025,La Guajira,% población en edad de trabajar,68.424386589
2007,La Guajira,Tasa Global de Participación (TGP),53.518390263
2008,La Guajira,Tasa Global de Participación (TGP),54.087584736
2009,La Guajira,Tasa Global de Participación (TGP),65.903998135
2010,La Guajira,Tasa Global de Participación (TGP),73.268000742
2011,La Guajira,Tasa Global de Participación (TGP),71.473356955
2012,La Guajira,Tasa Global de Participación (TGP),82.210651883
2013,La Guajira,Tasa Global de Participación (TGP),79.116295712
2014,La Guajira,Tasa Global de Participación (TGP),78.788109441
2015,La Guajira,Tasa Global de Participación (TGP),81.638963041
2016,La Guajira,Tasa Global de Participación (TGP),82.307661022
2017,La Guajira,Tasa Global de Participación (TGP),85.315469665
2018,La Guajira,Tasa Global de Participación (TGP),86.264705965
2019,La Guajira,Tasa Global de Participación (TGP),83.2964863
2020,La Guajira,Tasa Global de Participación (TGP),76.268141316
2021,La Guajira,Tasa Global de Participación (TGP),71.958878441
2022,La Guajira,Tasa Global de Participación (TGP),67.556001599
2023,La Guajira,Tasa Global de Participación (TGP),62.360484474
2024,La Guajira,Tasa Global de Participación (TGP),60.55724198
2025,La Guajira,Tasa Global de Participación (TGP),62.074576619
2007,La Guajira,Tasa de Ocupación (TO),44.808235192
2008,La Guajira,Tasa de Ocupación (TO),45.272748268
2009,La Guajira,Tasa de Ocupación (TO),59.204684477
2010,La Guajira,Tasa de Ocupación (TO),66.740527189
2011,La Guajira,Tasa de Ocupación (TO),65.230158966
2012,La Guajira,Tasa de Ocupación (TO),75.551768969
2013,La Guajira,Tasa de Ocupación (TO),73.736296565
2014,La Guajira,Tasa de Ocupación (TO),74.145157622
2015,La Guajira,Tasa de Ocupación (TO),76.039767461
2016,La Guajira,Tasa de Ocupación (TO),75.530152037
2017,La Guajira,Tasa de Ocupación (TO),80.742581368
2018,La Guajira,Tasa de Ocupación (TO),83.495760657
2019,La Guajira,Tasa de Ocupación (TO),79.091810131
2020,La Guajira,Tasa de Ocupación (TO),69.3505659
2021,La Guajira,Tasa de Ocupación (TO),68.227557486
2022,La Guajira,Tasa de Ocupación (TO),61.513640204
2023,La Guajira,Tasa de Ocupación (TO),53.301862642
2024,La Guajira,Tasa de Ocupación (TO),53.514178594
2025,La Guajira,Tasa de Ocupación (TO),54.430272496
2007,La Guajira,Tasa de Desocupación (TD),16.275069239
2008,La Guajira,Tasa de Desocupación (TD),16.29733794
2009,La Guajira,Tasa de Desocupación (TD),10.165261361
2010,La Guajira,Tasa de Desocupación (TD),8.909037352
2011,La Guajira,Tasa de Desocupación (TD),8.735000362
2012,La Guajira,Tasa de Desocupación (TD),8.099781186
2013,La Guajira,Tasa de Desocupación (TD),6.80011507
2014,La Guajira,Tasa de Desocupación (TD),5.892960057
2015,La Guajira,Tasa de Desocupación (TD),6.858484444
2016,La Guajira,Tasa de Desocupación (TD),8.23435984
2017,La Guajira,Tasa de Desocupación (TD),5.359975529
2018,La Guajira,Tasa de Desocupación (TD),3.209824085
2019,La Guajira,Tasa de Desocupación (TD),5.047843379
2020,La Guajira,Tasa de Desocupación (TD),9.070072113
2021,La Guajira,Tasa de Desocupación (TD),5.18535174
2022,La Guajira,Tasa de Desocupación (TD),8.944225904
2023,La Guajira,Tasa de Desocupación (TD),14.526221065
2024,La Guajira,Tasa de Desocupación (TD),11.630422978
2025,La Guajira,Tasa de Desocupación (TD),12.314710045
2007,La Guajira,Tasa de Subocupación (TS),10.141627061
2008,La Guajira,Tasa de Subocupación (TS),7.396234573
2009,La Guajira,Tasa de Subocupación (TS),8.811708842
2010,La Guajira,Tasa de Subocupación (TS),11.412938859
2011,La Guajira,Tasa de Subocupación (TS),6.095108906
2012,La Guajira,Tasa de Subocupación (TS),10.313817666
2013,La Guajira,Tasa de Subocupación (TS),10.116099774
2014,La Guajira,Tasa de Subocupación (TS),10.827873581
2015,La Guajira,Tasa de Subocupación (TS),12.43969047
2016,La Guajira,Tasa de Subocupación (TS),12.673615067
2017,La Guajira,Tasa de Subocupación (TS),13.77230717
2018,La Guajira,Tasa de Subocupación (TS),14.912979319
2019,La Guajira,Tasa de Subocupación (TS),15.29741974
2020,La Guajira,Tasa de Subocupación (TS),0.0
2021,La Guajira,Tasa de Subocupación (TS),10.824373395
2022,La Guajira,Tasa de Subocupación (TS),7.84286379
2023,La Guajira,Tasa de Subocupación (TS),8.617568659
2024,La Guajira,Tasa de Subocupación (TS),9.239978743
2025,La Guajira,Tasa de Subocupación (TS),9.53379965
2007,La Guajira,Población total,675.069
2008,La Guajira,Población total,690.507
2009,La Guajira,Población total,706.343
2010,La Guajira,Población total,722.314
2011,La Guajira,Población total,738.127
2012,La Guajira,Población total,753.933
2013,La Guajira,Población total,770.005
2014,La Guajira,Población total,786.023
2015,La Guajira,Población total,802.419
2016,La Guajira,Población total,821.882
2017,La Guajira,Población total,844.946
2018,La Guajira,Población total,878.788
2019,La Guajira,Población total,925.685
2020,La Guajira,Población total,964.299
2021,La Guajira,Población total,987.133
2022,La Guajira,Población total,1002.003
2023,La Guajira,Población total,1015.529
2024,La Guajira,Población total,1028.567
2025,La Guajira,Población total,1041.384
2007,La Guajira,Población en edad de trabajar (PET),410.454
2008,La Guajira,Población en edad de trabajar (PET),421.649
2009,La Guajira,Población en edad de trabajar (PET),433.246
2010,La Guajira,Población en edad de trabajar (PET),445.113
2011,La Guajira,Población en edad de trabajar (PET),457.098
2012,La Guajira,Población en edad de trabajar (PET),469.47
2013,La Guajira,Población en edad de trabajar (PET),482.437
2014,La Guajira,Población en edad de trabajar (PET),495.773
2015,La Guajira,Población en edad de trabajar (PET),509.805
2016,La Guajira,Población en edad de trabajar (PET),526.271
2017,La Guajira,Población en edad de trabajar (PET),545.299
2018,La Guajira,Población en edad de trabajar (PET),571.666
2019,La Guajira,Población en edad de trabajar (PET),608.411
2020,La Guajira,Población en edad de trabajar (PET),639.027
2021,La Guajira,Población en edad de trabajar (PET),658.519
2022,La Guajira,Población en edad de trabajar (PET),672.344
2023,La Guajira,Población en edad de trabajar (PET),685.741
2024,La Guajira,Población en edad de trabajar (PET),698.419
2025,La Guajira,Población en edad de trabajar (PET),712.56
2007,La Guajira,Fuerza de trabajo,219.668374
2008,La Guajira,Fuerza de trabajo,228.05976
2009,La Guajira,Fuerza de trabajo,285.526436
2010,La Guajira,Fuerza de trabajo,326.125396
2011,La Guajira,Fuerza de trabajo,326.703285
2012,La Guajira,Fuerza de trabajo,385.954347
2013,La Guajira,Fuerza de trabajo,381.686284
2014,La Guajira,Fuerza de trabajo,390.610174
2015,La Guajira,Fuerza de trabajo,416.199516
2016,La Guajira,Fuerza de trabajo,433.161351
2017,La Guajira,Fuerza de trabajo,465.224403
2018,La Guajira,Fuerza de trabajo,493.14599400000003
2019,La Guajira,Fuerza de trabajo,506.784985
2020,La Guajira,Fuerza de trabajo,487.374015
2021,La Guajira,Fuerza de trabajo,473.863
2022,La Guajira,Fuerza de trabajo,454.209
2023,La Guajira,Fuerza de trabajo,427.631
2024,La Guajira,Fuerza de trabajo,422.943
2025,La Guajira,Fuerza de trabajo,442.319
2007,La Guajira,Población ocupada,183.917194
2008,La Guajira,Población ocupada,190.89209
2009,La Guajira,Población ocupada,256.501927
2010,La Guajira,Población ocupada,297.070763
