Fecha,Concepto,Rama,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2012,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",0.8814960062739914,1.293485446592996,1.4915494618100666,1.6948095892180675,1.8371010485588783,2.0003698595008075,2.1567259916516406,2.1403134022071697,2.1900997300646736,2.1933027097273765,2.162387636041757,2.1496815286625974
2013,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",3.791468661899856,3.7100271139821785,3.1290853161917624,3.688881221492295,3.846681434136684,3.6227759246494315,3.6271584095851637,3.567093739180521,3.5368602214306435,3.6520368901040428,3.67957370005378,3.70659045639556
2014,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",4.2589851436130886,4.133461677980009,4.083993572526666,3.881212879334754,3.9395580621226003,4.131547059175759,4.188296726734393,4.12282522360816,3.9784103326503555,3.834274722952898,3.6083104943799924,3.436325678496857
2015,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",-0.8579726626087449,-0.5858898936883179,-0.5544220003449709,-1.0612802483756667,-1.2109135851087842,-1.257601055085189,-1.3249741372020338,-1.250344165536987,-1.018447031332542,-0.8337497107272327,-0.7705968445695248,-0.7023775885037651
2016,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",1.1511526537361334,1.2720021688376022,0.9969928695455934,0.5838887687165055,0.1921175562515458,0.15410841072225878,-0.21090427224027053,-0.08215245421760642,-0.16703374053547293,-0.23179891494309857,-0.07261440605664404,-0.008130411805339577
2017,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",0.10234634651999386,0.5241452971326481,1.0348601060327525,1.7456198716808018,2.117055331391299,2.2250031944726345,2.5635854756201013,2.554788643225308,2.6863559251607114,2.7567731936594555,2.823327034804464,2.8865308777494363
2018,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",3.5987758602139763,2.3559324079460424,2.4052320901630395,2.4005634192758407,2.405358444116871,2.475134587619948,2.6391012332474446,2.716757312147621,2.6348518746193577,2.5995450561545113,2.6064644049847914,2.548701940174581
2019,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",2.692125764792081,3.1779597541554665,2.8538902822218972,2.934163011983813,3.024816866590669,2.934456624069796,2.8684144161651375,2.804549181642372,2.7691512625391823,2.670980881056167,2.5137626097351102,2.520036991368741
2020,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",2.4366342984975375,2.7621070208121807,1.3914907623436648,-1.5582509864099734,-3.2386015467801883,-3.817157492011418,-4.150257374370952,-4.382604662762148,-4.43131668379317,-4.231018317155488,-4.03191720425724,-3.8299631662031715
2021,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",-2.5044040975355273,-2.122758571134412,-0.6235747700180809,2.2353537350815884,3.189812467002028,3.98357311455608,4.706881138382329,5.081588719077985,5.484957102167016,5.746144068407432,5.848839524391707,5.8310860984092585
2022,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",6.193554225919499,5.6082504531818955,5.7882684335759365,5.96447170893812,6.814571011065681,6.614874298260446,6.18282771587306,5.960102748075741,5.444631724161383,5.036352776765753,4.810379733282957,4.608737397983646
2023,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",2.7216134991019203,2.653163861361122,2.411780955412098,2.1255778220917136,2.1682680341202882,2.4022227519506743,2.258016232438976,2.4869975920774436,2.863491973179478,3.003268390834265,3.06338048215639,3.155999576376118
2024,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",4.9220695149610805,4.80894812580479,5.334673717239326,5.332482128815414,4.791398992026032,4.092507863186128,3.9475868977160786,3.6098685594023294,3.2109154536881874,2.9931264431850764,2.6287232562306855,2.487936757811042
2025,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",-0.08716475042500349,-0.02874774169904981,-0.7252336616228234,-0.6979128565404125,-0.3358823467870167,0.10775824608298024,0.5289862059416777,0.5680555616312688,0.6682886544375748,0.7646088722060682,1.0805504132149935,1.1746771646408973
2026,Actividades terciarias,"Suministro de electricidad, gas, vapor y aire acondicionado; Distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental",2.3336812832408356,1.8340604159092067,2.5089043707322816,2.9384066900341566,3.407386100480906,3.608059164202899,,,,,,
2006,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,5.052899384552873,4.9761902251769925,5.541394688481034,5.363834919932245,5.629855255244792,6.020874370081344,6.422850787267876,6.716209426088838,7.154275536901153,7.297954890308489,7.609492871776851,7.6076650231682805
2007,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,9.215217698055952,8.605704350556124,9.04591607958109,8.261654595716067,8.392395120447475,8.542934066801777,8.328485872505013,8.197587667588607,8.053590685248935,8.012240636974923,8.082478542449678,8.068446359801527
2008,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,6.193995606277269,6.214701718594114,5.683742816076915,5.70358785527209,5.23067745774992,4.7530900017813025,4.472537814503099,4.211098467862499,3.945716216338596,3.7076142306673887,3.329107939462972,3.022860191458008
2009,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,-1.586994507918618,-0.8004311269462505,-1.1819616062863219,-1.1128186961100823,-0.9684943897027551,-0.9086591526153143,-0.5574576963432065,-0.513993767631689,-0.6035214792783989,-0.44666144897541926,-0.3293487462469784,-0.15730951869149123
2010,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,4.40128976614001,3.89676013779237,4.410610770669976,4.217449357602447,4.391646522927587,4.517348505501232,4.466235061716134,4.557545487356293,4.816920477673037,4.977466133383075,5.2138719382685395,5.345207222194958
2011,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,6.839327622291933,6.520511899182168,6.470816776105522,7.229126667952343,7.034530757664356,7.062788982780191,7.087805571555677,7.216152981620567,7.24125366641006,7.055112072976115,6.937961734666985,6.889184092450364
2012,Actividades terciarias,Comercio al por mayor y al por menor; Reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,4.621553721443107,5.028166009116845,5.4282971186,4.6707802208913165,4.7126531650673655,4.866153898260549,4.680279612461177,4.297362516145682,4.176941784207287,3.9811698961104582,3.9088942751299243,3.8153011828304244
