Fecha,Duración - Deuda interna,Duración - Deuda externa,Duración - Deuda total,Vida media - Deuda interna,Vida media - Deuda externa,Vida media - Deuda total,Cupón promedio (%) - Deuda interna (COP),Cupón promedio (%) - Deuda externa (USD),Cupón promedio (%) - Deuda Total
2005-10-31,2.6273930677020543,4.588349970636077,3.317969998489427,3.837210771294652,7.80232800922465,5.233579293358968,11.6812693811933,7.495970922203865,10.207361127567962
2005-11-30,2.667659227695067,4.724731050294119,3.38067112649612,3.8812297471744834,7.785422106183396,5.234481284918234,11.5867222513464,7.509021888079932,10.1733302410077
2005-12-31,2.60397994863585,4.696543070766179,3.3363341079749214,3.817709369332667,7.840321077836984,5.225540934829263,11.4178174630527,7.394980855614897,10.009907187543666
2006-01-31,2.6055098356267035,4.757359302098046,3.346266794126586,3.797876950947711,7.911393420651393,5.213922076926533,11.3414763608545,7.29665308255512,9.949078316294315
2006-02-28,2.6431636519133574,4.751561748675711,3.3518715478884236,3.7792967777073723,7.845363107469551,5.146046879543389,11.223803145229299,7.266762973933911,9.893700628824087
2006-03-31,2.608548409732618,4.86210337907383,3.3449090873988885,3.7633980198522434,7.981267712744825,5.141608637130576,11.0952273772643,7.993839589605624,10.081832965281595
2006-04-30,2.6946197208099245,4.86210337907383,3.4332119382267985,3.874946186633582,7.965186813696236,5.268737499888761,11.3695472423979,7.993839589605624,10.21924034567878
2006-05-31,2.651624090922855,5.001830085677393,3.472627350624994,3.8797475328627438,7.904867275305973,5.285852545194853,11.4116342612062,7.993839589605624,10.217687614555022
2006-06-30,2.6395938008938553,5.001830085677393,3.4680891775585585,3.8778879147142615,7.990927309665063,5.32043375346332,11.3789808881191,7.993839589605624,10.191727126401458
2006-07-31,2.7998867563436063,5.112862362511033,3.6096285281207816,3.9987047163125364,7.990927309665063,5.39632836069962,11.3293195613495,7.948385340198771,10.145699786373582
2006-08-31,2.7241058917514773,5.03488068081266,3.5273701462413793,3.8928405246072604,8.055672072494724,5.339910916629066,11.7403944784647,7.821944298677256,10.378275167953456
2006-09-30,2.8422138396673087,5.301572879904414,3.731754955834274,3.9885610272122056,8.870798220392553,5.754448256835586,11.765353629094498,7.53448229413576,10.235063033828192
2006-10-31,2.7890971195061383,5.24124187512484,3.659638445065986,3.914656549530373,8.809674067883162,5.652447529977748,11.625846265664,7.497090115869341,10.160087426052286
2006-11-30,2.8117568094638585,5.349968553562872,3.7227653865990056,3.966478262905439,9.182986543730967,5.838774298717649,11.6504280696152,7.463436938963689,10.147643740734749
